id	filename	md5	size	state
92f145f5-d30f-4f87-ac05-173c05684bee	TCGA-LUSC.064b86bd-1666-4bd4-bdb0-204b84fe5cde.arriba.rna_fusion.tsv	ae60ccafe2c3f2519096d19c2cdab8c1	13437	validated
93df76ba-5310-4f86-ae3c-389b715a83c3	b9a5766c-e155-423e-a075-10fb14fe87df.rna_seq.genomic.gdc_realn.bam	350830f59c5e4950256d115f82ef0aa6	4945064861	validated
94542159-b529-4d14-993f-371478fb10b2	TCGA-LUSC.15e15186-2dcd-4e5c-a8d9-bc0e36e1f4fd.arriba.rna_fusion.tsv	8bb15c54ea624f31285b5b6523c29a2b	7359	validated
9ec3370c-43cd-4dee-81e3-626dbaa22e61	TCGA-LUSC.b7b990a7-9c02-470e-8019-b55c4dfc660d.star_fusion.rna_fusion.bedpe	5a8f10df7e12ce09736983dcb439738d	2456	validated
9f8c0de4-a341-47db-8717-92a3bd2a44dc	TCGA-LUSC.e4e237a4-64b7-41da-9d7b-ff9afc88d13a.star_fusion.rna_fusion.bedpe	31c1f4c3aaf42e41a5dadad2df5d6e35	769	validated
a339a60e-455e-4d3b-a3c9-3afb0da0ccdf	b9a5766c-e155-423e-a075-10fb14fe87df.rna_seq.transcriptome.gdc_realn.bam	e8b5ef60c496a746011042703b6a1361	10018416154	validated
a66d3614-e8be-42c1-8836-f92135c7a2c4	1db59c3c-a6f8-4a45-9e1a-82b154577467.rna_seq.chimeric.gdc_realn.bam	dbc886f2f333524d3b10d5f4df00d503	119064913	validated
a690431e-05cb-41ce-8ffa-d3046913a6e0	4ea1f43b-d7c9-4f69-9d95-3de67306dfae.rna_seq.chimeric.gdc_realn.bam	a57b11064375fe34a48be5aaad4900b9	64431550	validated
a76d53ea-a1a6-4f48-b4e8-3d5a9d9d80d5	8c2b89a9-e994-46d9-b215-30882f4f1950.rna_seq.genomic.gdc_realn.bam	9b21f5930b1303a89593bcb6b464b852	7682337196	validated
a799f026-dd6a-4246-909a-e42d18853e45	b9a5766c-e155-423e-a075-10fb14fe87df.rna_seq.star_splice_junctions.tsv.gz	d0259a181c03b16f548c8fe084e224b7	2388965	validated
a8780e75-b5a8-49ea-8a28-322a21a13cab	TCGA-LUSC.8f4ccce6-d66c-4421-9c0a-153dbb3c003e.arriba.rna_fusion.bedpe	d676466f1dd4f972f8fd909c53dacfca	4192	validated
aa1fd069-b81e-4741-8234-1f31c87410cc	1db59c3c-a6f8-4a45-9e1a-82b154577467.rna_seq.transcriptome.gdc_realn.bam	876116ae91125784fdd868c1b0b03b53	13458927946	validated
ad85f78a-d6b6-4f6c-920f-06efeb9ecd71	TCGA-LUSC.6862bce0-99ed-44d8-9486-35f106c9ceab.star_fusion.rna_fusion.tsv	d156390eafd1102c8b06b9630a9e0e8a	1605	validated
b35b8932-41f9-48e3-a56c-21769d9ee0d5	08607841-6e14-4f93-ab7c-9baa9554ed44.rna_seq.star_splice_junctions.tsv.gz	fdf00ddde5918034c9141b219d5e3676	2342554	validated
b4f8ac88-8162-4200-a6b1-fa31a4405e5e	TCGA-LUSC.188c9596-457a-4929-a584-90d81b548ee2.arriba.rna_fusion.bedpe	c891c8c666758acbebd41625649b0cf3	3247	validated
b5cfcd45-2d8e-4191-a7de-2fd09952c4ba	4ea1f43b-d7c9-4f69-9d95-3de67306dfae.rna_seq.transcriptome.gdc_realn.bam	b4c84517ce240b3db762eb3cecd1f2bb	13020789993	validated
b5e0c2e1-2e0d-4d6d-90bd-2c9b5e67ef9a	TCGA-LUSC.5ca32bc8-993f-40ea-a92f-31db431acede.star_fusion.rna_fusion.tsv	168475985babd224cb3b6b0981fc401b	36235	validated
