,logFC,AveExpr,t,P.Value,adj.P.Val,B
DDX60L,1.0326431354366732,2.519757157072596,19.5282882068114,2.6080800823773706e-77,8.218782052943059e-77,164.48481825103593
CTD-2561J22.2,1.2294632999482045,-1.2439196749244752,19.517740479880878,3.0942726991083225e-77,9.742231768610554e-77,164.60945133359994
KLHL11,1.0662779817988493,0.6474736098605659,19.51730122996274,3.1163740210918154e-77,9.810362056312616e-77,164.4651979616631
FXYD5,1.1759103818661565,3.1095717507463942,19.514272293560484,3.2731272206772393e-77,1.0299239773690447e-76,164.20027166840754
HSPG2,1.3160853141844093,4.085612844472488,19.509305399930813,3.5473831529288004e-77,1.115560032403254e-76,164.04344010607022
MMADHC,0.6446513396331657,4.8201301220268356,19.509122219748885,3.557924892647689e-77,1.118709401514331e-76,164.0178074603717
TMEM52B,1.7862392581979811,-0.5819044233273665,19.50885124841087,3.573576232894412e-77,1.123464198691494e-76,164.41498524071068
SCD5,1.0249413272430328,8.742273884152986,19.50872020411454,3.581169998716049e-77,1.1256848150858221e-76,164.18721384542593
RP11-329B9.4,0.8520597475136246,-1.1793231443112329,19.50521924608257,3.790115219975663e-77,1.1911870857924697e-76,164.40209782564332
EIF3E,0.8075482087440324,6.678015779115323,19.496413592873196,4.371022262403534e-77,1.3729459834868278e-76,163.87219623683697
CDC42EP4,0.9294895014162545,6.861672196898812,19.492514696543576,4.655843085264149e-77,1.4615436434620244e-76,163.81860629515887
CTD-2083E4.6,1.120835983757167,-1.6970587204692977,19.4908600813394,4.782244521321157e-77,1.5010011009032118e-76,164.21035702654925
GLA,0.7200834127758426,2.801106090971235,19.49017465198187,4.8356045650176515e-77,1.5173004893071647e-76,163.8410131156093
GTF2H3,0.6022380153166997,4.228058012711653,19.483728652404782,5.367410569932451e-77,1.6831736470373192e-76,163.6228977861525
WASF2,0.9074195022044549,6.222321824433016,19.482075367366622,5.512968273969239e-77,1.7285639224748156e-76,163.618782103952
DAP3,0.645039411708578,5.321720177471223,19.479967551839923,5.7042698082158725e-77,1.7880173540903475e-76,163.5514951650444
LMO1,1.4249425896714525,0.24129290371286527,19.479411518276784,5.755829358390063e-77,1.8039124433861785e-76,163.88204483103465
FAF2,0.6333958600097471,5.263674546660257,19.476740599797687,6.010053486754887e-77,1.8833097927863298e-76,163.49817134219734
KIAA0020,0.6399770152978164,2.736777340286041,19.46655964001057,7.086172570198209e-77,2.219211937851835e-76,163.46615178815074
EPHB2,1.0641039169605828,3.5514957245855276,19.457538458261137,8.199283415386784e-77,2.566295916520426e-76,163.24483338640957
DSCR3,0.6011013410220265,4.865469672210498,19.44690141906847,9.737895702640451e-77,3.0465189694907715e-76,163.01305032277315
CLIC1,1.4337555992136815,4.495656032446668,19.440326160353138,1.0829807415364871e-76,3.3866281969055704e-76,162.91258455201603
C21orf62-AS1,0.8502609419616373,-0.6850843657577307,19.432133823670856,1.2362699354211805e-76,3.8642765305824474e-76,163.18473661553452
SMARCD1,0.692871622174656,5.575569446862163,19.43069931258408,1.2652573241708767e-76,3.953137653837975e-76,162.76371988225392
MAP10,0.8611031737516817,1.1594964810863748,19.427077127359386,1.3415057303157248e-76,4.190749394762603e-76,162.97019517402464
CASP1,1.2909297892388207,2.0843892438157137,19.425017245100708,1.386894814118786e-76,4.33126617909364e-76,162.85893151810185
GLYCTK,0.7230912227763975,1.6053281533608386,19.420991961410056,1.480061605580344e-76,4.621545704862307e-76,162.8359097945548
TFAM,0.6327509708374661,4.180090578968959,19.41915296555239,1.52467954797123e-76,4.759466583056662e-76,162.5835718825339
RP11-54O7.3,1.516267807181085,0.5955117830521625,19.417238182856586,1.572563096395972e-76,4.9082189159237315e-76,162.8543340686165
RRNAD1,0.6304341035554599,4.093678062021219,19.41228549757771,1.7034923160333144e-76,5.3153066871143855e-76,162.4775019580219
PAFAH2,0.6251629310876616,2.933711190998107,19.411295187041723,1.7309491714823835e-76,5.400184900508018e-76,162.5556250199681
SPPL3,0.6383144476055964,5.634320868144727,19.407359536637543,1.8445019517515104e-76,5.752753883313152e-76,162.38963240906446
E2F3,1.0987838116796986,3.5218878972966174,19.40499524432109,1.916260686207427e-76,5.974803993261611e-76,162.4003078275895
NAP1L1P1,1.0529911373439034,-2.4510913260703555,19.395993391841813,2.215910767534694e-76,6.904027280560538e-76,162.7377768411624
GMNN,0.9007857188070578,3.6235164396969353,19.379668424553046,2.883578483802519e-76,8.97503232781174e-76,161.9843635460988
PSMC4,0.675283678944675,5.5166643068111965,19.37808862646898,2.957993070396794e-76,9.205295250742229e-76,161.9145586111256
PLCB3,0.7970383772540948,4.151977773326031,19.37436731537921,3.14094251293867e-76,9.770338030795595e-76,161.86392158905898
LRP1,0.9527306643719093,8.75828755856051,19.372645356792948,3.22937819312986e-76,1.0043957641841397e-75,161.99420493162228
GPATCH11,0.6231100191926551,4.402108072838284,19.372161086838908,3.2546938016597664e-76,1.0121210859629632e-75,161.81760204104782
UNC119B,0.6992895825566903,5.614043667663219,19.36394684251174,3.715558436662462e-76,1.1544227010397259e-75,161.69021642696538
RNASE3,1.8016250280064023,-3.0439849268618557,19.363583760596782,3.7373685827216864e-76,1.1610291658924812e-75,162.25923647572338
CRK,0.6566616441703186,5.790053201872996,19.35981152909562,3.971663215548261e-76,1.23363323202287e-75,161.63016446571956
METTL7A,1.0227939211615302,6.915378681062758,19.358570385443347,4.051911648972209e-76,1.2583749608300377e-75,161.66274930672955
PBRM1,0.6997134916466825,4.851819345200665,19.357470101258844,4.1244044758588927e-76,1.280701196738688e-75,161.5729002735596
ZSWIM3,0.5968645427813657,1.8851995035070528,19.354157880981706,4.350537650054142e-76,1.3505244617972986e-75,161.73625269271787
TSFM,0.7537640417552485,4.261812833794311,19.35230328566141,4.482515517575793e-76,1.3912904941012044e-75,161.50378352682432
SCIN,1.9527417350599816,2.4822525477831974,19.340776809381822,5.397198090115151e-76,1.6737227736869877e-75,161.46575220301526
PSMA7,0.7277474036088893,6.160239752012624,19.339062150755527,5.548332854044585e-76,1.7200885277173128e-75,161.31227996395353
CD163,2.099629034107938,2.6618848169056424,19.337007466035274,5.735010831487434e-76,1.7777026127334077e-75,161.3874691726343
AK8,0.948086044525318,0.9880506527923821,19.334013898355735,6.018265076488083e-76,1.865231607221675e-75,161.48619687035713
TSR1,0.621110985485223,4.996677647834092,19.333142637308544,6.103297354530583e-76,1.8913093860528567e-75,161.18202237169666
DDX20,0.503209007302813,3.2461700229437516,19.322270145710903,7.27087707755406e-76,2.251807816242195e-75,161.09399244104435
SENP1,0.6310804177851641,3.1001525048250227,19.322026333978318,7.299468738204751e-76,2.2603329380871225e-75,161.1037296624911
RPL27A,0.8832779666371477,8.16470004006429,19.31670398700218,7.952349279291852e-76,2.462142913528707e-75,161.05966476544256
HSD17B11,0.7238567439186583,4.204964309011858,19.315291287304788,8.135220893251284e-76,2.5180276159382473e-75,160.91176935362498
SLC38A10,0.6964308999336728,5.682772755379646,19.3057389150497,9.486851822254423e-76,2.93467507477404e-75,160.75741626995276
STAMBP,0.7036021742792951,5.145244644010246,19.30023982653465,1.036430928033929e-75,3.204241087878854e-75,160.65515280464032
MAK16,0.6019113418562747,3.5804853474171865,19.28722787672415,1.2776650617156925e-75,3.9488928749328776e-75,160.50267084294504
DPY19L3,0.785225791445832,5.559469187588927,19.28206414666633,1.3882568240262507e-75,4.2900753535602306e-75,160.37333929192437
SPATA24,0.7211487281980732,0.4882018854449528,19.280361333102242,1.42678110370312e-75,4.4084836227519835e-75,160.66227298198703
PATL2,1.1885064775186565,-1.3633195500533177,19.279804096741014,1.439618199551718e-75,4.447500439802695e-75,160.7888310439534
LSM12,0.6157962748179093,4.7575982521962175,19.27668507189105,1.5136288091393376e-75,4.673425270051014e-75,160.27635124031545
GNAS-AS1,1.4140560851464299,-3.1298164197049276,19.2741976858383,1.5753631648992533e-75,4.863326629045441e-75,160.83072415134092
C22orf23,0.9161478429201546,0.35753289653959786,19.26502304416027,1.8255953915950897e-75,5.633364351997233e-75,160.4256999774364
