,logFC,AveExpr,t,P.Value,adj.P.Val,B
ADSS,1.073472040659257,5.9997430503922065,27.775741078233388,8.940139794613924e-134,8.092442202040291e-133,294.2757021076751
TTPAL,1.263949727185913,4.423917850658084,27.766848707844733,1.0443066116443177e-133,9.449067330329698e-133,294.2013271080872
TOMM34,1.2128446163733075,5.041040335192529,27.758568655930567,1.2068684969757391e-133,1.0902448518371217e-132,294.00670373787153
SEPHS2,1.3372686980399253,6.120012830960984,27.753424706346124,1.320357790876281e-133,1.1918119442755507e-132,293.8852629436145
KTI12,1.1017700628289,3.0548210726107894,27.7497873749073,1.4069872463249656e-133,1.2694990210135469e-132,294.06464546117047
ZNHIT3,1.0451313766980692,4.557432610865887,27.74510263304112,1.5269845268312515e-133,1.3772190576330364e-132,293.80878060897834
DBF4,1.5380031273691928,3.67263990412385,27.74195908119743,1.6131873371095506e-133,1.4543851756444864e-132,293.85418675375655
SLC50A1,1.5590139161564904,5.7839117588224305,27.741689260269776,1.62080925164951e-133,1.4606725199091686e-132,293.6840032451698
TMEM185B,1.2044905415994203,4.49859461070905,27.73885536636376,1.7030682467633552e-133,1.5335779150539058e-132,293.7052998591947
SYCE3,2.637835881435714,-2.166878742651588,27.72578564127703,2.1398433866779094e-133,1.9238105341975827e-132,293.93279198949296
DLL3,4.442989457982789,-1.9767002527678363,27.718442104960364,2.432688483138716e-133,2.1853473782966724e-132,293.79884855322535
RBBP8,1.5830503154884434,5.27065704689157,27.71048574676034,2.7953443511285737e-133,2.510130132672786e-132,293.1551874639018
RAD51C,1.1194497535526606,3.481170382743107,27.702956879341986,3.1881410943213863e-133,2.860569750195451e-132,293.1972612028458
ATP5J2,1.4586787112280444,6.170760113383612,27.688598207767935,4.096650638439183e-133,3.671348260031043e-132,292.7536958426727
PIP4K2C,1.124465576132736,5.858859673246419,27.685401425944303,4.331818847004095e-133,3.879017282186146e-132,292.7005518393495
GALNT3,2.0476745078182366,5.205908686154889,27.672069960525285,5.467083376032102e-133,4.8897854052534743e-132,292.48805043726543
LAMB3,2.621243341191885,7.674075954464782,27.671054227393356,5.56489465353012e-133,4.973321197300372e-132,292.46209257344213
C6orf99,2.2747328438480348,-1.9452834344525185,27.65591136719854,7.248712889176338e-133,6.470445140956257e-132,292.7079626723184
CLP1,1.127072527721003,3.440879327375059,27.64948206096034,8.109593431376565e-133,7.233166851990361e-132,292.26947598990074
MMP7,3.8872590919606616,4.128747753186576,27.635527183569206,1.0346078017320894e-132,9.220650550905323e-132,291.9420921251706
ARNTL2,2.8435193228626514,4.4433900252780605,27.63260394563581,1.0887592796660582e-132,9.695592810902128e-132,291.8571177623558
SFN,3.1854239909717608,7.283126145063806,27.629841325137146,1.142536448322041e-132,1.0170469592705562e-131,291.7368531244254
GAPDH,1.9197317871381205,11.184260579681103,27.616963159516757,1.4304342129497562e-132,1.271816833359943e-131,291.60214513173514
FAM172BP,3.26389817039393,-3.352889481530991,27.616439014283028,1.4435768209679782e-132,1.282995976648157e-131,292.05721090946855
BCL2L12,1.3650322014591851,3.7586822366309875,27.614929624073994,1.4821018893919998e-132,1.31671637702035e-131,291.6277251448198
SUCO,1.1554788835178487,5.556037761305572,27.612861577656055,1.536559760663534e-132,1.3645595132228288e-131,291.4418319278144
RP11-521B24.3,1.8581127051491635,0.08141097408188314,27.61230040927235,1.5516789422447243e-132,1.3774435478240978e-131,291.8769127056501
COPG1,1.107197019122113,7.68382536654934,27.598200522566877,1.9844508212367793e-132,1.759541190395585e-131,291.1918619369246
DDX52,1.0317152221050003,4.917967750667878,27.595353861091642,2.085491898648672e-132,1.848403535337885e-131,291.16750252649194
C11orf1,1.4280926154712597,3.336409893683888,27.589275693361888,2.3187756861285154e-132,2.0543586945617378e-131,291.2325580530376
MRPS12,1.587777328416815,4.801311325082797,27.578775004074906,2.7848976981846292e-132,2.466357926105437e-131,290.88705190819564
ATAD2,1.6930885804116063,5.199888120811669,27.574408029990963,3.0053149340355514e-132,2.6605181971024075e-131,290.78553849689183
RFC4,2.1157124215163874,4.210473285207484,27.570964705089352,3.191338953454639e-132,2.8240906427920735e-131,290.807394894467
CHEK2,1.6586883284285294,3.6289441277229844,27.5706499627802,3.2089063428420566e-132,2.8385219804284577e-131,290.8721494625054
ZNF2,1.1514459662642065,2.0935767844844357,27.56593816184737,3.4837510951222264e-132,3.080434128401721e-131,290.9522689853499
PNPO,1.2742490572638023,4.305231606074208,27.562106482807895,3.7245125005765245e-132,3.292030872568403e-131,290.64263933504856
SUV39H1,1.4470423206799397,3.4065206004003104,27.55988177649284,3.871859272186552e-132,3.4209265439362095e-131,290.7119154506237
FBXO5,1.5153065088339586,2.9129950638357793,27.552795733232212,4.3811440159097767e-132,3.86938107267204e-131,290.6454727053857
GOT2,1.2670818248685398,6.3412058351096094,27.541521043183376,5.333003173241491e-132,4.706364859893891e-131,290.1892399308793
FAM98B,1.0878045767640314,4.740540603512536,27.533937643125846,6.086904830456072e-132,5.369579177050858e-131,290.1105872891378
BMS1P15,2.434337148486485,-3.307538247733507,27.51357236239141,8.681412259757721e-132,7.643373082917159e-131,290.26601564689565
C20orf196,1.3737481910447704,2.041937687964231,27.511113130374003,9.061669187091698e-132,7.971934496793903e-131,290.0016924510572
CDKN2AIPNL,1.2517082472070524,3.8560670615259127,27.507441300006562,9.660626458962819e-132,8.495546615628676e-131,289.7427997390894
RP11-568N6.1,2.0027228933389916,-0.8629295839018708,27.505775188934155,9.945303305481632e-132,8.739071781764151e-131,290.0554547228981
LINC01232,2.0735869837370573,1.2824860750323661,27.49772808691544,1.1442821535785963e-131,1.0043214742799059e-130,289.82242059590004
MRPL27,1.1826271841791107,4.8378372760978205,27.494432946364498,1.2119239887101123e-131,1.063275779740647e-130,289.4149521715786
TFCP2,1.012048744584698,5.109143114829643,27.493510662326887,1.2315622924872422e-131,1.0800849225824886e-130,289.3811091659546
ZNF576,1.0563575728559562,3.3808575721193628,27.490884012691442,1.2892520224971485e-131,1.1297998186260976e-130,289.5133064001552
AC145343.2,2.61878190074932,-1.8800102171017623,27.48860834317987,1.341412170226372e-131,1.1750520367171471e-130,289.79294953389484
ALG3,1.6966852767351979,5.756107045102514,27.485685041471324,1.411523148348632e-131,1.2359875773360458e-130,289.2212247914239
HDGF,1.2744699744712955,8.29192209906755,27.484506762061162,1.4408074342942734e-131,1.2606505730418724e-130,289.22319415150827
ESCO1,1.0501923004628892,4.3290343071357915,27.47821176663978,1.6078613248529378e-131,1.404635131816293e-130,289.17883826310236
MNAT1,1.1209667649654662,3.811356998753745,27.461749746777393,2.142027668503769e-131,1.868388607600869e-130,288.95280863056104
DLG3,1.1836118688066586,5.342195710335766,27.46137676319443,2.155993286995622e-131,1.8798426574697994e-130,288.81019817985515
CHRAC1,1.0785983017143002,5.079282831222609,27.453541255829933,2.471357236986091e-131,2.1531473043845963e-130,288.68693734970356
EDARADD,3.4693157310207114,1.5559565654223613,27.450692527273507,2.597105528043839e-131,2.260956411609891e-130,288.98627514178503
COPB2,1.1438927954627713,7.383071699354388,27.445212574814416,2.857264087005808e-131,2.486481670155363e-130,288.5218362872934
FEZF1-AS1,4.652119583280731,-0.30189710067305664,27.434993765800268,3.413964730869101e-131,2.9697935572774474e-130,288.8045277311755
DLAT,1.1416104841453585,5.264733379065731,27.43219114741831,3.5847627954184845e-131,3.1171670002290594e-130,288.30557313233487
RPE,1.0640551208372875,5.123320829478642,27.422919168476717,4.213058320033622e-131,3.659272503862728e-130,288.1514422324989
RP11-57A19.2,3.2551780972604845,-2.283448631167671,27.4158489057809,4.765139262092145e-131,4.1340059210275156e-130,288.54055456216594
AFTPH,0.9513410929714663,5.782743822260264,27.397473004046127,6.562211996255007e-131,5.6886806224458304e-130,287.685362064963
RP5-1148A21.3,2.038859544978372,0.27405061301624034,27.38789524683053,7.753107214248336e-131,6.71846534032846e-130,287.96345589043455
CASK,1.3877547174073532,5.695112897408586,27.385094381234754,8.140559002596985e-131,7.048792138284035e-130,287.47171769421396
KCNMB2-AS1,5.228388100437654,-1.4787111487724314,27.37415653684511,9.848135068216986e-131,8.51754091721192e-130,287.7888313605953
MRPL48,1.154467128137631,4.159680018645728,27.368695583895562,1.0830295784712789e-130,9.36340762146688e-130,287.2918343008305
ZNF184,1.0297471206802853,3.0239468597084085,27.36591763249045,1.136688734546725e-130,9.819788190091466e-130,287.3806573638294
TMEM9,1.3593106511426551,6.404324956487153,27.360932412999844,1.2397332505212174e-130,1.070178005878886e-129,287.0457804334512
FAM155B,3.6274429436801507,0.03590806108489443,27.342160958980067,1.718771024613975e-130,1.4802972916994412e-129,287.1781984520446
LINC01426,2.9891456600194437,0.42317159849309444,27.33510218253071,1.9434222810493757e-130,1.671862396663049e-129,287.0393135197677
ACBD3,1.064691986916798,6.119541819196675,27.322782777747395,2.408055436145523e-130,2.0699909029475193e-129,286.38273894778763
ATP2A1-AS1,2.2472693787629665,-1.915863354299749,27.321074504848692,2.4807055798818166e-130,2.1316287863117143e-129,286.88197472704235
TMEM19,1.3243485943897166,4.796249086770492,27.320160782615094,2.520459781770394e-130,2.1649635297760258e-129,286.38591213536125
TMEM123,1.367669308991914,7.990597724247528,27.319275226660228,2.559595996942346e-130,2.1977422542888964e-129,286.34214391742086
NPM1P6,1.8767856353382482,-2.222312311892276,27.317710807519948,2.6302238937433164e-130,2.2566660198355768e-129,286.83353164677465
BMPR1APS2,3.5656349712019315,-1.7047977439040998,27.314466298378143,2.78297163174553e-130,2.3859032943291173e-129,286.75991036597435
FARSB,1.1874027859345286,5.252375639544636,27.313408751879365,2.8346510894434983e-130,2.4283618740010263e-129,286.2400896294439
CPNE3,1.2111264034499873,6.660896506955422,27.297229330230355,3.7561338273259696e-130,3.212884263153701e-129,285.9394060166038
RPS24P8,2.082700401828882,-2.10549770477643,27.294865610253876,3.913796032859709e-130,3.34520473206769e-129,286.43311210927465
RP11-244M2.1,3.505843736597866,-1.8083937582025096,27.292699859064562,4.064053006676255e-130,3.472315796720095e-129,286.385542529344
NACA2,2.2266107882122013,-2.4399832873215925,27.290880222297094,4.194744804879653e-130,3.5826204303593215e-129,286.3742600941902
RUNDC3A-AS1,2.8137276293008906,-1.105767174811254,27.285642388344854,4.594863513622348e-130,3.919895107249588e-129,286.23745150356416
GEMIN8P4,2.0188509006100164,-1.1215866753317536,27.280937229017873,4.9867094181615984e-130,4.252570699051996e-129,286.15633391404384
ZNF252P,1.2079308730686784,4.336560189195752,27.274198357950393,5.606795329923898e-130,4.7795597557168966e-129,285.6295656303701
MRPL40,1.2490044006518701,4.57420623020195,27.271559673518777,5.8700867709149214e-130,5.0021128820284085e-129,285.56006620488546
ZNF526,0.9793070054921205,3.5811241971396752,27.263739047037596,6.725276612405684e-130,5.728685168821304e-129,285.5381964476287
METTL5,1.0953510813714082,4.425580723848992,27.255546921497235,7.754907403755062e-130,6.603243595513235e-129,285.2962587772466
FOXD3-AS1,3.988649140521178,-2.148690701935956,27.255373502293462,7.778327305351978e-130,6.620684257376443e-129,285.7489392485817
HOXC13,5.656210187534799,-1.6094090901845803,27.25185548353399,8.268990549023301e-130,7.033010489978724e-129,285.6694218859374
GALNT6,2.319407871286329,4.6983941535726865,27.244181152101334,9.449349114346754e-130,8.033907193069087e-129,285.0734734714342
BLZF1,1.0419784776441254,4.424337285459269,27.242387652888844,9.748641271154969e-130,8.282119321920913e-129,285.06778935442077
TMA16,1.0403267058025354,3.715772778998317,27.23450435621951,1.1180615463513398e-129,9.495097661346212e-129,285.013528087175
TRMT10A,1.2239016277102222,2.4055487706184144,27.22539293412892,1.3099486163440002e-129,1.1116314707747524e-128,285.0023603472626
PLS1,2.125811542858028,4.5991748610683425,27.222341664544697,1.3813032823090838e-129,1.1717423665775098e-128,284.70280616099257
B4GALT2,1.2637097365450893,5.64241348588371,27.21684136548674,1.519883755589313e-129,1.28687678314153e-128,284.5484480470576
MRPS18A,1.1756808668048682,4.88024151163289,27.20482428876185,1.8729163537288985e-129,1.5828144618183595e-128,284.3757502922093
HACD2,1.2304635525873513,5.897950864505896,27.178796587151588,2.944046407776326e-129,2.4815206426653184e-128,283.883207093858
CASC9,5.8492554883429335,-1.0782683495832284,27.17818587401802,2.975452165592616e-129,2.507054817207176e-128,284.37148151731185
PMAIP1,2.358521869551385,3.66546490977412,27.17537970001341,3.124118113077829e-129,2.6313340116091625e-128,283.99329380536204
SSBP1,1.163735656002074,5.658768513045263,27.170136576446158,3.422068784403332e-129,2.8801347397933796e-128,283.73713761913007
INIP,0.9929344686735111,4.367653146626862,27.17003619425963,3.428042003741355e-129,2.884085058690795e-128,283.8173332085172
