,logFC,AveExpr,t,P.Value,adj.P.Val,B
ANKRD10,-0.08199832006804186,6.36999191876505,-0.6907922595435031,0.4901507395920789,0.5204967193143385,-7.8752579909060305
UQCRFS1P1,-0.12962904952060195,-0.5820918800724628,-0.6908495893561138,0.49011475149293826,0.5204858812803492,-7.709563828444895
CTAGE5,-0.0763264287806118,5.506936063074811,-0.6923717002350985,0.48915978697303186,0.5195810680528027,-7.931376063308043
ZNF233,-0.05728146376673143,-0.44955470463664565,-0.6934980364285076,0.48845377790266653,0.5188857539622729,-7.719535883551847
DNAJB11,-0.0787417449815555,5.875271831802159,-0.6940820905556688,0.4880878989321217,0.5185516526492828,-7.906749761075836
UPK1B,-0.190345438348702,1.3626754593874186,-0.696523606459059,0.4865600272755045,0.5170100442464279,-7.8468359366575235
SMIM20,-0.06620595352387726,3.9909257770857693,-0.6971496113114192,0.48616869944378394,0.5166214182740874,-7.984591293412708
ATG14,-0.06739898884278972,4.114983562950711,-0.6972478610147872,0.48610729716221923,0.5165833613260453,-7.983626348809079
KCNB2,-0.12826481939655276,-1.64834946775408,-0.6979376761169801,0.4856763079115157,0.5161857783721142,-7.602080834362145
NAF1,-0.05785140045619608,2.299813217764887,-0.6989601479216344,0.48503786045371555,0.5155825782876795,-7.9113343603098985
PWWP2A,-0.06459937640330926,3.778071487314494,-0.6998517322254585,0.4844815140051266,0.5150454346885465,-7.982086580364874
MED28,-0.07132235148084565,5.273975420861671,-0.7006492004132573,0.48398419022549954,0.5145438323383213,-7.939045350029106
TNNI3,-0.14887653020778857,-1.7703111742595847,-0.7011656338577823,0.4836622760875333,0.5142557554987688,-7.587971343034469
NOC2L,-0.07862853921596269,5.957706882959489,-0.7041441757371869,0.481807907939544,0.5123920373746781,-7.894197562940269
CDK13,-0.07116147155146013,5.166747154133488,-0.7044667651169672,0.4816073049526852,0.5122056828777163,-7.942121371109151
ARMCX6,-0.06826730910684198,4.5378589673440715,-0.7048014199902025,0.4813992472501345,0.5120113799844958,-7.968935842016844
SNX1,-0.07693046136951587,6.244784578518755,-0.7053210870176511,0.48107626336057174,0.5116948158442162,-7.873744184492524
YARS,-0.0814323964149457,5.821518410767698,-0.7071426333628081,0.47994507053071067,0.510518524889298,-7.901147938759977
LINC00909,-0.06375551754571473,2.151176215965385,-0.7073009111305251,0.4798468477777168,0.5104409401905653,-7.894944037215594
ISCU,-0.07606331399004862,5.629716753490602,-0.709286209342332,0.47861576290372887,0.5092386961895478,-7.911963731831081
SLC22A17,-0.10061730156754756,4.397650269772111,-0.709666299466258,0.47838026652129784,0.5090417889801793,-7.969566072519404
SLC2A8,-0.06858711111032756,3.3440868664458443,-0.7098260033537251,0.4782813361019982,0.5089633447486763,-7.9650735641215915
TMEM260,-0.068748471150065,3.90976535922249,-0.7117948692596728,0.47706262236741503,0.5077735129621644,-7.974367135526647
MRPS14,-0.06609460805598477,4.098985306902005,-0.7119507166843058,0.47696622690826573,0.5076976794697917,-7.973426710962597
RTN4RL2,-0.07456289486488887,0.7141033183927799,-0.7128580019549884,0.47640526138773753,0.5072075422896132,-7.790804770286562
ABHD14A-ACY1,-0.09165056160543994,-1.6652923082105078,-0.713136045088524,0.4762334227620628,0.5070780769367365,-7.589710621575006
RP11-192H23.6,-0.1639129830382946,-3.2307156197842875,-0.7146252969009791,0.4753136033679224,0.5061520743111941,-7.437272339426688
RP11-10C24.2,-0.06954206394860707,-2.086481726615451,-0.7163217820666818,0.4742669824616691,0.5050908336113197,-7.546642000817156
IQUB,-0.07220800975924124,-1.3440809880192575,-0.7169921533702484,0.4738537577917866,0.5046773760116375,-7.6182655079838275
NUBP1,-0.06677074332448774,3.902203344562037,-0.7189801482952535,0.47262950411009463,0.5034797334691884,-7.969213396082274
DPP7,-0.08872808567575419,6.425746768362038,-0.7195439306603635,0.472282632366843,0.5031367695103866,-7.851131866481201
