id	filename	md5	size	state
75969880-a360-4e72-afe4-752dd6f04289	b9a5766c-e155-423e-a075-10fb14fe87df.rna_seq.augmented_star_gene_counts.tsv	884eeaa5daa609312d1cc7a362bae463	4227153	validated
7b27b23a-d94c-4a9e-bf22-d8209a4bc6ef	b949ed76-60a2-4a59-b14f-0d215e69b71b.rna_seq.augmented_star_gene_counts.tsv	c04bd756c82c4766f98087ace39716ee	4203218	validated
7c59b296-82f3-4bd4-978b-5cae1cbef1e8	8eabe76e-2392-4796-9c4d-a69f5514ec99.rna_seq.augmented_star_gene_counts.tsv	1be1fec6ff71cdca7dba6d2d2857a60b	4250447	validated
835d2360-3e00-4c3c-9d01-039a2915bd4c	4c7083b3-eccc-4d80-a31d-6fd3cd0222b4.rna_seq.augmented_star_gene_counts.tsv	cd711cc97c657c3af4ca32fa4e7f3734	4231830	validated
860b5719-8396-47cb-b70a-016f121240fe	f676396e-4927-4e80-802c-c47b5d453ca5.rna_seq.augmented_star_gene_counts.tsv	9f15126da5c2a0b1b018772cbb2acca4	4233353	validated
892294a6-6b94-4284-bae3-9eb0bdc853f6	981bfd73-1d4c-47c0-870a-b9a6300858dc.rna_seq.augmented_star_gene_counts.tsv	6959c489a603e1f8d501b811b7446fb7	4230310	validated
8c1e1479-7719-4391-b758-89526fe6bb26	4f32b0dd-1d38-4f67-9ea1-cd5a6fff7895.wxs.aliquot_ensemble_masked.maf.gz	65972bafb287ae275c03db5e1e9c1aaa	154058	validated
905dfe42-8d45-4d60-94ba-79211e2d977e	a899adcf-170f-49e3-b94f-53fcfcf6fcf7.wxs.aliquot_ensemble_masked.maf.gz	9655c06d0ff4c0d63c389c8581e7f26c	97946	validated
9ffe8343-d98f-4c5f-b29a-cbcbdac0c008	8536c3c1-1e75-4ebc-b792-30d7d228a117.rna_seq.augmented_star_gene_counts.tsv	c21ca32afb67a4dab1ec6d808c21afb9	4258988	validated
a0fce6cc-a525-4970-82b7-8512bb0708b3	7d9c7c34-76e0-4622-b5f7-60e12f6d4e07.rna_seq.augmented_star_gene_counts.tsv	15cec03c65ac24e7da940cd4b9f99219	4252453	validated
a2a5eafe-27be-4d43-b8e6-8a6af772841f	22154f9d-6517-4fa0-9d64-de75bccc0d0e.wxs.aliquot_ensemble_masked.maf.gz	b9c73e5f29dfdb4938d431b3a5a0723d	116128	validated
a3d25a4c-b7d4-45bc-a6d3-4b82e82cd8a2	7d335357-0873-4d0a-8267-6a5a58d799ed.wxs.aliquot_ensemble_masked.maf.gz	e9ed13ff4f855047da465805a86b6fab	112701	validated
a6e85696-c0ad-45b1-aa18-7293346d30f1	ebbbd946-8af3-464c-8bae-e9c8a889d9b3.rna_seq.augmented_star_gene_counts.tsv	0c6524130674f59060429122db52ac87	4241525	validated
abe0247c-e729-49ec-aaa5-63e6bf7d5227	1382c70a-a8f9-4ac2-b955-8a74c7f53a37.wxs.aliquot_ensemble_masked.maf.gz	80dab91ddfa45a173632781f37c7eb95	61235	validated
b468ea1c-72ad-4f87-844c-9e8d30526106	03af86f0-2fd1-44cf-bc3a-ae8f36887880.wxs.aliquot_ensemble_masked.maf.gz	2bad7c464e097a7808ffac83e1bfd3bd	34324	validated
cc058884-41cd-45d1-b0af-ed0ed1655368	08607841-6e14-4f93-ab7c-9baa9554ed44.rna_seq.augmented_star_gene_counts.tsv	25350431a809a44b8feaccf5df665716	4224934	validated
da8679e6-96fc-4874-83c8-a3e3b0fe20d4	9b86812f-b1ee-4b6d-9691-8587f2487c4a.rna_seq.augmented_star_gene_counts.tsv	c9b3862c3032bfe4eba1fc1161bd05d8	4223293	validated
dcc7b0a6-7b05-4fa1-8dbc-72cb9188a548	7b413fc5-9285-4a73-93d6-7e09afd478d0.wxs.aliquot_ensemble_masked.maf.gz	eb444a4d302a9cd5474bb5c66528e5ec	74049	validated
e2025176-89e8-4afd-8e08-3b89c336e0c2	960c38ee-03c4-4b33-8085-974c58cf6d83.wxs.aliquot_ensemble_masked.maf.gz	719c7bd30dd8c9ee855d550a80f0c6e3	103628	validated
e824e07e-86cd-43eb-8f36-c60f36194f3c	bae79640-8273-42a2-913e-3d29e00ccc4f.rna_seq.augmented_star_gene_counts.tsv	6567d9cc847c7cf2e6109e47d0ef4b70	4218935	validated
f0a087bd-b0ed-45a3-be1c-3e28be3f88ce	1523de32-ff98-4683-8668-09e4308d1e31.wxs.aliquot_ensemble_masked.maf.gz	3576970169a16dd267b2b8cc131b4a52	121715	validated
f13e461b-ed6d-4fdd-a360-70264d873f85	3aa8f901-83be-4d62-9af9-957769a62493.wxs.aliquot_ensemble_masked.maf.gz	43ca0d98ded1fbb0aca2e43ad8035ada	94320	validated
f514f386-f7e8-4771-8d22-48430740328e	947d262c-5ccf-413a-868f-16ed7005a46b.rna_seq.augmented_star_gene_counts.tsv	9038ab5d116323307fb49b9993b5f04c	4235954	validated
f7d58012-79f4-440f-add6-8a00728e96ba	3289364c-0dc2-43e8-bfe2-57d25e8612e5.rna_seq.augmented_star_gene_counts.tsv	bc165a01e3615b523c65885fb76a7ff8	4213976	validated
fa752ca7-ed6f-44cc-b19d-3de8613aaf89	b3f3ba70-bfce-4e13-bb38-8bc070ccb07f.rna_seq.augmented_star_gene_counts.tsv	65060f9649aabe5fd0277edb7e2a5123	4243686	validated
fdcd10e0-79af-4412-92c7-fb9d595df2a2	e0311929-6070-4159-80d3-30c84896da7b.wxs.aliquot_ensemble_masked.maf.gz	c304d7cfd3e584339b5d522547b21232	165892	validated
