"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ATP6V0E2",730.223836170121,0.903057268070927,0.167204382490231,5.40091865190009,6.63004882555568e-08,5.51861154970798e-07
"LMBR1L",514.448590365926,-0.90535259615294,0.167650285862531,-5.4002448698197,6.65499947129066e-08,5.53714233069704e-07
"LRRC37A11P",14.7456773216208,-1.69876382756419,0.314651483033856,-5.39887437104948,6.70603103241468e-08,5.57734942667641e-07
"SMIM10",68.8868520854554,1.5101360363964,0.279754448415753,5.39807693835893,6.73589828327938e-08,5.59992899652294e-07
"HK2",365.724062191242,-0.645309100237361,0.119580103811203,-5.39645877257471,6.79690204833018e-08,5.6483654335478e-07
"CTBS",245.334728519597,-0.673184216394288,0.124778470718399,-5.39503499697101,6.85101977313329e-08,5.6910426752548e-07
"TBX5",49.9968842600416,1.66653958702367,0.309015867243511,5.39305506183085,6.92697144013794e-08,5.75181534213146e-07
"UCK1",1146.16148210808,0.634547803478864,0.117697237455728,5.39135681682885,6.99276656103735e-08,5.80410894133483e-07
"LRPAP1",2444.11995117406,-0.475944495056871,0.0882918420290073,-5.39058291365701,7.02295030600677e-08,5.8268143074525e-07
"SATB1",435.52900797511,-0.838142889162533,0.155529663824245,-5.38895840545035,7.08672036097214e-08,5.87735612545842e-07
"SHANK1",908.828228947839,-1.26615168742147,0.234958475649726,-5.38883172407466,7.09171674373283e-08,5.87913306388893e-07
"RHOU",61.6536194312409,0.786729004256901,0.145999354210914,5.38857865850813,7.10170800641394e-08,5.88504773290964e-07
"EFHD1",99.2068109821329,1.61414816951722,0.299561050474566,5.38837798492186,7.1096404766055e-08,5.88925225004222e-07
"GNPTG",1160.17329377569,-0.353420468745544,0.0655934849835037,-5.38804225502619,7.12293081121857e-08,5.89788977660425e-07
"PNMA1",2277.60827620469,-0.419822329797824,0.077923228264294,-5.38764036281842,7.13887191996906e-08,5.90871436011581e-07
"ZNF276",322.562262911102,-0.474791881931683,0.0881535261272325,-5.38596585741123,7.20566414175786e-08,5.96160188692183e-07
"PREP",893.174585477283,-0.330263656829428,0.0613315962874284,-5.38488604277735,7.24905608615509e-08,5.99509451749824e-07
"HR",6918.28456136273,1.22170024751544,0.226880426651166,5.3847758731247,7.25349741392088e-08,5.99636036212616e-07
"DYSF",519.097977149697,-1.20803466717183,0.224365920198179,-5.38421640017698,7.27609245205047e-08,6.01262657860777e-07
"EGR4",33.7550109199087,-1.36787539184057,0.254085254048782,-5.38352922904352,7.30393804704124e-08,6.03321682867268e-07
"ACKR1",141.891892317246,1.17062469536725,0.217516950142762,5.38176309753763,7.37597971923686e-08,6.0902828936272e-07
"SUGP2",1342.90764540411,0.264373014438219,0.0491282145550558,5.38128683960107,7.3955241128562e-08,6.10352520540373e-07
"PRCD",9.9139357106305,-2.43973313255692,0.453380454189728,-5.3812049240569,7.39889076650027e-08,6.10352520540373e-07
"FAM78A",182.228232021355,0.520769009554498,0.0967764208883047,5.38115591354166,7.40090576336028e-08,6.10352520540373e-07
"ADGRL3",214.043139122875,-1.15896783386981,0.215383370042452,-5.38095319820365,7.40924575999344e-08,6.10790661743331e-07
"TMC6",682.935065010956,-0.924876150647647,0.171881864354983,-5.38088270172311,7.41214821784539e-08,6.10790661743331e-07
"SMTN",4488.70696345614,-1.08218836902498,0.201137414269705,-5.38034344805623,7.43438665078077e-08,6.1237824627243e-07
"KCNK10",83.1238817910474,-1.11821582326426,0.207984549455754,-5.37643698145063,7.59742733754056e-08,6.25557955957926e-07
"RAB37",29.3060460803564,-1.23897905682225,0.230486031148836,-5.37550605842216,7.63678839058081e-08,6.28547653353397e-07
"SCARB2",2924.05238195757,-0.467622828098604,0.0870314845224977,-5.37303058386558,7.74241904682775e-08,6.36987119743205e-07
"LARP6",1547.83876534948,0.498784204837527,0.0928449854686284,5.37222556845638,7.77707363256737e-08,6.39374580188104e-07
"MOK",428.619610410999,-0.434146946794024,0.0808134379295148,-5.37221231910323,7.77764524999461e-08,6.39374580188104e-07
"ALDH2",933.865408881656,0.297654416322965,0.0554085810485745,5.37199131777122,7.78718592200075e-08,6.39903538807888e-07
"INHBE",68.5465248634621,1.33065752937999,0.247725663322557,5.37149648337959,7.80858913977665e-08,6.41387264219769e-07
"CA13",119.573489553438,-0.657496689357106,0.122407648510093,-5.37136933320709,7.81409799718873e-08,6.41387264219769e-07
"DBNDD2",857.362253371933,0.543818371306469,0.101244205789953,5.37135302769529,7.81480471547605e-08,6.41387264219769e-07
"AHSA1",3043.23286628599,0.491400169233057,0.0914864963962434,5.37128634924132,7.81769535680714e-08,6.41387264219769e-07
"KIF13B",422.547062599357,-0.681312531049057,0.126864274279297,-5.37040498532408,7.85600164388873e-08,6.44273446917802e-07
"IRF2BP2",1570.44825330173,-0.512141332071133,0.0954083049698224,-5.36789048116014,7.96629003411085e-08,6.530582610136e-07
"SLC37A1",337.521227597835,-0.607976549305103,0.113307416392923,-5.36572599269925,8.06242600467704e-08,6.60676364846268e-07
"PLCL2",52.6237522118188,-0.926406638201065,0.172723439387442,-5.36352588558064,8.16129496200795e-08,6.68512276390957e-07
"SMIM10L1",1207.68172339941,0.73601992516684,0.137306979358435,5.36039703594007,8.30392452028698e-08,6.79925075685342e-07
"ABCA13",125.515217948071,-0.693484477470832,0.129382038617921,-5.35997488429417,8.32335226442593e-08,6.8124505363305e-07
"RTKN2",269.95530499749,1.71852141018182,0.320674308116862,5.35908667044055,8.36437237659126e-08,6.84330561279415e-07
"HSD17B6",20.5174000991548,1.77271934113212,0.33097730564546,5.3560147807567,8.50775522288836e-08,6.9578509466742e-07
"RRAD",18.2801122424992,-1.49289498761944,0.278738428171304,-5.35589942661927,8.51318556823638e-08,6.95952920203324e-07
"PANX1",544.474389029923,-0.671704213442934,0.125473834689018,-5.35334091850882,8.63449476868959e-08,7.05582653581938e-07
"PVR",1555.23166446558,-0.470672476352078,0.0879224069118073,-5.35327105892583,8.63783045645187e-08,7.05582653581938e-07
"ITGA6",906.449183840861,-0.957720985476593,0.178911436436511,-5.353045085055,8.64862890937589e-08,7.06184717249515e-07
"CLSTN3",3360.45946781852,-0.836853820000815,0.156359688908292,-5.35210722049753,8.69358583997299e-08,7.09574333951202e-07
"EHD1",2689.56183941173,-0.901321053445378,0.168444595833474,-5.35084577208064,8.75441087573296e-08,7.14255914657325e-07
"TOM1",3051.90608565763,-0.867809777968941,0.162258395641671,-5.34831972507233,8.87745396038264e-08,7.24008032612204e-07
"TMSB15B",75.3115985685396,1.04923855227582,0.19622737944002,5.34705480585871,8.93969533366677e-08,7.28795661135216e-07
"BCL7B",1513.11236614004,0.520309103874925,0.0973179090142926,5.34648873105679,8.96768615192435e-08,7.3078837980931e-07
"CENPL",306.122824285678,1.07564435825548,0.201199117783532,5.34616836348535,8.98356501343461e-08,7.31792893798997e-07
"DDX12P",144.507828173345,1.03534907360101,0.193691020595558,5.34536433551507,9.02353624485609e-08,7.34758380159211e-07
"NOC2LP1",206.043253411796,-0.61314237178649,0.114716490256833,-5.34484946683566,9.04922266366147e-08,7.36558815069498e-07
"GPR107",1498.70060450971,-0.372128139300535,0.0696322610039791,-5.34419152753448,9.0821498160084e-08,7.38946952447034e-07
"RBMS3",143.508572169674,-1.13082044962056,0.211634779220247,-5.34326377633669,9.12877711022813e-08,7.4241428070479e-07
"SCD5",424.899779349848,-0.42985898408862,0.0804497222142767,-5.34320035243499,9.13197314356554e-08,7.4241428070479e-07
"CCDC60",7.76241884680665,-2.43381300285876,0.455641788908765,-5.341505239648,9.21779513375363e-08,7.49095848325281e-07
"SCGB3A2",215.020945943548,-1.23745402965717,0.231918199747285,-5.33573488844599,9.51583533960071e-08,7.72956190178781e-07
"PCMT1",830.053148545621,0.760445500779609,0.142521481531815,5.3356553174046,9.52000970868315e-08,7.72956190178781e-07
"CD63",8959.78447085382,-0.79685724013215,0.149347124174863,-5.3356048503428,9.52265817520386e-08,7.72956190178781e-07
"AC079880.1",121.962289015503,-0.772603721819619,0.144878816493439,-5.33275837364815,9.67319893951916e-08,7.84866370039521e-07
"TMEM35B",250.777549105089,0.597829152286411,0.112111631271376,5.3324453984557,9.68989105893526e-08,7.85911203563485e-07
"CKAP4",4836.55537647016,0.395524092083273,0.0741785479797112,5.33205492498254,9.71075554389957e-08,7.87293486658304e-07
"MMP7",145.376737333121,1.29943725977466,0.243805259623053,5.32981635336216,9.83121288986304e-08,7.96745935263842e-07
"SLC35E4",411.169080676405,-0.856005097190552,0.160633297982617,-5.32893931669873,9.8787994196402e-08,8.00287639968572e-07
"KCNH3",1643.34171786131,1.00636382651303,0.188858600252264,5.32866295296481,9.89384059262974e-08,8.01113306652001e-07
"DBH",10.3548047965234,-1.68107388772233,0.315480799207323,-5.32860919569811,9.89676892106861e-08,8.01113306652001e-07
"ENDOD1",439.176370072768,-0.922411620269793,0.173126625854671,-5.32795932292992,9.93223598973603e-08,8.0366847456619e-07
"LINGO2",38.3903259155393,-1.12511436749466,0.211235133870478,-5.32635999930076,1.00200444706749e-07,8.1045518704505e-07
"HOXB3",565.295283320478,0.470752678946964,0.088390269389889,5.32584279012067,1.00486015189477e-07,8.12445996435798e-07
"FARS2",171.080047382638,-0.926787636874819,0.174037446608592,-5.32521968653763,1.00831100247836e-07,8.14916240174843e-07
"DNAH10",19.1879293439187,-1.9266244870829,0.361851858279044,-5.32434598027454,1.01316905680591e-07,8.18521401539553e-07
"CCDC28A",155.400250259625,0.745961511739118,0.140109247292966,5.32414188322148,1.0143071542681e-07,8.19119627012037e-07
"APBB3",225.258627790706,-0.553949583782293,0.104065338337222,-5.32309405449899,1.02016962739414e-07,8.23531132207942e-07
"CDCA2",570.973511377174,1.26637378816516,0.238069419273389,5.31934673520966,1.04140498838339e-07,8.40344072294802e-07
"ANKRD65",3.47367631729068,-3.71589625606721,0.698805518600298,-5.31749701048457,1.05204412579378e-07,8.48568322234469e-07
"KMT5A",796.833829652176,0.670064531078162,0.12601281016485,5.31743185634526,1.05242078700503e-07,8.48568322234469e-07
"BRF2",274.472243323111,0.528800799974965,0.0994557007144693,5.31694811032619,1.05522144570865e-07,8.50493622967288e-07
"CDK6",768.51228108148,-1.22067381093289,0.229604678260701,-5.31641524109927,1.05831485360632e-07,8.52653277244578e-07
"TTLL3",759.967041782361,-0.697003540810075,0.131168279687073,-5.31381171174089,1.07355547511965e-07,8.64594071264266e-07
"CABLES2",735.068013135707,0.949221161892216,0.178663021167787,5.31291341480661,1.07886307506801e-07,8.68529042965066e-07
"MMP2",12270.9939362759,-0.613990795984934,0.115588309540004,-5.31187624793869,1.08502278031341e-07,8.73146652235805e-07
"SERPINB5",84.5091689822855,-0.873088755559505,0.164392485535756,-5.31100161126042,1.09024366417941e-07,8.7700545590629e-07
"TMEM54",2216.9794981068,0.866440354134794,0.163180180506889,5.30971562504318,1.09796415356615e-07,8.82553764518101e-07
"GAP43",69.8257693896881,1.13414711829872,0.21359869189193,5.30971003732802,1.09799781489243e-07,8.82553764518101e-07
"HDGFL2",1839.92800729222,0.884076821133618,0.166505817393621,5.30958518430413,1.09875021081413e-07,8.82814083189623e-07
"SNTB2",403.595530332079,-0.575477060857291,0.108398878591882,-5.30888389559767,1.10298563518221e-07,8.85871620677924e-07
"LRFN5",12.0896805663108,-2.28603929832119,0.430831287490625,-5.30611254265263,1.11987830769455e-07,8.99088582105047e-07
"C2CD4C",496.896049328866,0.89823965803355,0.169335888053115,5.30448488126629,1.12991607124621e-07,9.06793961189843e-07
"DBNDD1",929.558991330655,1.15302917803039,0.217408335586607,5.30351872166863,1.13591548379072e-07,9.11159190565074e-07
"SOX8",103.588197897175,-0.827486219930294,0.15602742155394,-5.30346660663249,1.13623996920619e-07,9.11159190565074e-07
"POTEE",33.5771442239981,-1.60180832917658,0.302042718719612,-5.30325093075177,1.13758379240601e-07,9.11881856317366e-07
"PORCN",502.853306671488,-0.841640726884715,0.158785172764285,-5.30049948765759,1.15486289827371e-07,9.25372639725271e-07
"SVBP",149.55817431308,0.941139466770077,0.177584624303355,5.29966752731024,1.16013744099518e-07,9.29237613605824e-07
"PEF1",1616.53858692588,0.453293356032727,0.0855376786267398,5.29934133483748,1.16221182272197e-07,9.30537340065892e-07
"NUF2",361.817432135658,1.66200858840449,0.313698845894977,5.29810233653494,1.17012383951542e-07,9.36508205821957e-07
"KIF23",1778.73045103711,1.47651448990078,0.278754603970587,5.2968254833078,1.17833211485433e-07,9.42711452353943e-07
"STXBP6",103.185691122989,-0.940861166741788,0.177654959241074,-5.29600282908546,1.18365004573028e-07,9.46598392550058e-07
"CDC7",354.384053244481,1.45796761387421,0.275350517100838,5.29495142854692,1.19048048956487e-07,9.51691446081721e-07
"TDO2",15.0704310257862,1.87463134818584,0.354077146328861,5.2944149816569,1.19398020543775e-07,9.54118937634721e-07
"LIPH",21.0190678950177,1.25261565900539,0.236643995473586,5.29324928147269,1.20161944781366e-07,9.59851192105822e-07
"FSD1",1062.71848313185,0.96741110423656,0.182828260822785,5.29136524015982,1.2140663195555e-07,9.69417839114838e-07
"TTI1",1277.35233060705,0.396432534718121,0.0749253740441072,5.29103177362516,1.21628231306343e-07,9.70811000829898e-07
"ACTN4",5003.44954663938,-0.534973143367609,0.101141308502921,-5.28936347854506,1.22742757156673e-07,9.79327474897216e-07
"RBBP8",549.400940393215,1.66559410454848,0.314996031920713,5.28766694104809,1.23886281799918e-07,9.88068637770079e-07
"CORO1C",2077.06661270178,-0.70007400270927,0.13240614195693,-5.28732272055019,1.24119552826049e-07,9.89546016938634e-07
"HAUS4",861.182947611549,0.619055644416361,0.117129295711173,5.28523321734024,1.25544711366076e-07,1.00052092798938e-06
"NANOS1",290.109301312734,0.42966220827178,0.0812970209126041,5.2850916730845,1.2564182294555e-07,1.00090765448619e-06
"SCCPDH",604.533708421754,0.81409336471243,0.154057123500977,5.28436041263142,1.26144689494437e-07,1.00452522159834e-06
"IFIT2",311.219883738998,-1.36108702098269,0.257603882527522,-5.28364327287373,1.26639736533646e-07,1.00807774819538e-06
"FKBP9P1",61.7988057119401,1.28399686039527,0.243124821536245,5.28122489625706,1.28323055345863e-07,1.02108275904988e-06
"CYYR1",198.35789077449,0.887250911677401,0.168057319948178,5.27945412881148,1.29569310367075e-07,1.03060129840622e-06
"SLC6A10P",76.4648186319764,-0.958408666294226,0.181661271314068,-5.27580072164786,1.32177662672593e-07,1.05094250432964e-06
"NRIP3",842.910599830979,-0.292237168527751,0.0553969474499081,-5.27532981473396,1.32517540235355e-07,1.05323836666225e-06
"CACNA1C",40.2173297970482,-1.06984356735924,0.202828856102008,-5.27461224166834,1.33037075600059e-07,1.05695981274077e-06
"GNA11",1991.94057463589,0.415406144139869,0.0787707152083877,5.2736114308587,1.33764971653205e-07,1.06233314611707e-06
"AC139768.1",204.862961612464,1.02807680895749,0.194962073024862,5.27321438989004,1.34054808158962e-07,1.06422470245964e-06
"ACTBL2",59.0456837482271,-1.02289894105004,0.194045314841432,-5.27144364132636,1.35354852609298e-07,1.07413147866107e-06
"TOE1",827.696675108473,0.351670109349856,0.0667216155908123,5.27070734477661,1.35899007723199e-07,1.0780344467099e-06
"GOLGA2P5",113.556650350267,0.795106972138549,0.150868233603787,5.27020800300927,1.36269246523309e-07,1.08055533011035e-06
"GRB7",53.4289961486389,1.47422780723755,0.2797449633227,5.26989937451332,1.36498567953685e-07,1.08195729065558e-06
"DPP4",28.4144167276575,1.23640170286384,0.234640539424631,5.26934393304611,1.36912220597236e-07,1.08481871404756e-06
"CDK1",1235.96104273041,1.65636584863956,0.314532608615611,5.26611805348232,1.3933870033846e-07,1.1036203635804e-06
"AL391987.2",90.1698896828758,-0.684311932504138,0.129956814972235,-5.26568716423481,1.39665944106062e-07,1.10578713087202e-06
"PLCH2",6.53831155220357,-3.2329425152529,0.613978232726772,-5.26556536197529,1.39758582914982e-07,1.10609549236709e-06
"WDHD1",451.894783101768,1.57116171407457,0.29841444669678,5.2650323450025,1.40164677776324e-07,1.10888345885946e-06
"WDR34",7080.4773889651,0.932001059578697,0.177059357789319,5.26377747674696,1.41125248196471e-07,1.11605421807889e-06
"PKMYT1",2799.82071012611,1.14371923875339,0.217390299424451,5.26113281862822,1.43170562957503e-07,1.13179461530603e-06
"TLX1",124.687750288836,1.18598435320225,0.225509531982485,5.25913181042105,1.44737117781565e-07,1.14373968677331e-06
"PLCD3",4075.13567869583,-0.815795139153268,0.155166757916374,-5.25753808423925,1.45996666632013e-07,1.15325050969559e-06
"SPAAR",25.1093780176328,1.41504954679643,0.269342577843713,5.2537165052958,1.49060264341732e-07,1.17699904396474e-06
"CHD7",422.497845013197,-0.475654133730355,0.0905592175455952,-5.25240993265949,1.5012187994973e-07,1.18492752829287e-06
"THBS3",456.862597993317,-0.746117880641796,0.142071940948947,-5.25169062700362,1.50709446835316e-07,1.18910965693388e-06
"ARL3",577.060552684071,0.700847712791172,0.133527682203748,5.24870724350444,1.53170262056918e-07,1.20806300483712e-06
"SLC9A8",869.432922203432,-0.685711190644378,0.130656181204594,-5.2482108716359,1.53583442174993e-07,1.21085820598815e-06
"LINC00869",701.672366292049,0.648352621688012,0.123543714226112,5.2479612236798,1.53791656392648e-07,1.21203592706386e-06
"EXOC7",6223.2368096952,-0.721094680798098,0.137448489405152,-5.24629032969983,1.55192278687423e-07,1.22260655190807e-06
"RBM4B",529.489379701428,0.505028914647138,0.0963149000407887,5.24351802715116,1.57543408523486e-07,1.24065434212245e-06
"ACACA",1241.36480187888,-0.676631652491189,0.12904662213442,-5.24331161327404,1.57719834788901e-07,1.24156909304018e-06
"CCDC177",41.7732629049063,1.86245133237422,0.355451423644946,5.23967892230076,1.60856220624146e-07,1.26577501951033e-06
"POC1A",1069.83996696077,0.745590273063029,0.142308456388804,5.23925486919756,1.61226245937758e-07,1.26820232629391e-06
"BUD31",1758.64269800165,0.76588893267341,0.146237907469906,5.2372804420155,1.62959980530463e-07,1.28135059500308e-06
"KCTD7",507.744722280569,-0.500299827189642,0.0955664658065398,-5.23509813790148,1.64897224946145e-07,1.29608841324515e-06
"WASH5P",784.713748891041,-0.6882358137253,0.131476135002023,-5.23468242898006,1.6526876867378e-07,1.29825574189011e-06
"CKMT1A",100.600321054045,1.57334544036416,0.300563714823868,5.23464863776437,1.65299005435549e-07,1.29825574189011e-06
"FADS2",14515.6275832339,0.958233278163207,0.183102866788359,5.2333057093573,1.66505012878562e-07,1.30722933319789e-06
"SLC25A10",3069.88260584139,1.00855657177387,0.192750667023325,5.23244140914868,1.67285686648999e-07,1.31285806882134e-06
"P4HA3",62.8368288322799,0.894785884223608,0.171033240924802,5.23164900217858,1.68004532175178e-07,1.3179974742349e-06
"RAN",8696.70314503504,0.583420666582481,0.111584351109213,5.22851690925241,1.70875208235647e-07,1.34000767600402e-06
"PLK4",369.968657712859,1.81116573492117,0.346545078327335,5.22634960987788,1.72889317370146e-07,1.35528646390502e-06
"GBP1",39.1442639891461,1.48278934197556,0.283738240203107,5.22590589451086,1.73304491105337e-07,1.35802427586955e-06
"GOLM1",1204.12267290815,0.761370778382951,0.145717003941352,5.22499610745076,1.7415877332138e-07,1.36419957764021e-06
"SLC16A2",1202.18934261916,-0.665165065978741,0.127312059573642,-5.22468231372839,1.74454366100192e-07,1.36599558952112e-06
"SPRED3",1508.28302497765,-0.97736327088152,0.187090019192855,-5.22402678185649,1.75073441070092e-07,1.3703221730566e-06
"SMYD3",254.500653964346,-0.651827276487212,0.124795490399126,-5.22316370890096,1.75891754641289e-07,1.37620434385309e-06
"PHYH",410.878449041871,-0.635795936363921,0.12174182260163,-5.22249398585403,1.76529292318025e-07,1.38066816668323e-06
"SGO1",272.848654690368,1.27660084264477,0.244522068479671,5.22080011257106,1.78151748531396e-07,1.39282890758834e-06
"ARAP1",2853.06370523264,-1.01045217274306,0.193581076417144,-5.21978796401385,1.79128093560613e-07,1.39993090115409e-06
"CCDC115",520.897950646611,0.418985463421333,0.0802785275364573,5.21914733963023,1.79748727643677e-07,1.40424859241085e-06
"IZUMO1R",5.46499209776341,-6.13612306752585,1.17583642115605,-5.21851760765582,1.80360835030794e-07,1.40849642246754e-06
"SLC22A5",230.009558345606,0.538238992208908,0.103147307250477,5.21815844306898,1.80710849402422e-07,1.41069503923429e-06
"ZNF280A",12.8429741018731,-1.92273757290815,0.368498023933935,-5.2177690191708,1.81091094137184e-07,1.41312789027277e-06
"SPRYD4",585.49238954583,-0.750657514441117,0.143872449849915,-5.21752090288438,1.81333765311798e-07,1.41448576266125e-06
"ING2",162.6524847571,0.775462002704837,0.148662957897521,5.21624225477466,1.82589345344116e-07,1.42374076587212e-06
"ESCO2",327.937796272047,1.57748859661015,0.302497869751867,5.21487505979509,1.83941171481869e-07,1.43373896091486e-06
"HOMER2P2",28.2122759385381,-1.0416558949129,0.199852086139468,-5.21213420902683,1.86680411414818e-07,1.45453977139057e-06
"DAPP1",9.27217617374605,1.95300357541309,0.374839186580938,5.21024387345206,1.88592568280718e-07,1.46888298644653e-06
"PHF21A",798.348004000089,-0.527274202406096,0.101207957762158,-5.20980972311689,1.89034396277921e-07,1.47176779959239e-06
"FGFR2",265.01985329066,-0.571755681775383,0.109748421654208,-5.20969389042201,1.89152446381432e-07,1.4721305432202e-06
"FANCB",46.4232009796039,1.21901532965848,0.234055425599356,5.20823359055617,1.90646826829102e-07,1.48320063425465e-06
"TOP2A",5223.28607795164,1.76598552549393,0.339223925879554,5.20595804354014,1.92998252671578e-07,1.50092752105971e-06
"DNAJC15",151.329054848623,-0.872670454577624,0.167646457614395,-5.20542137898829,1.93556884182356e-07,1.50470391360027e-06
"NCOA3",759.639654777645,-0.659382720646633,0.126715265369134,-5.20365655018588,1.95404993939293e-07,1.5184980309858e-06
"CENPX",1458.69556600186,0.752955413275685,0.144715576321844,5.20300186346997,1.96094902507216e-07,1.52328472343558e-06
"POU3F3",231.032985022311,0.518941768551716,0.099775790424391,5.20107900267615,1.98134851819189e-07,1.53855110528726e-06
"SRD5A3",279.014050689475,0.532271634151555,0.102390375236007,5.19845378947664,2.00953066258538e-07,1.5598470678192e-06
"HELZ",709.337580558825,-0.770651645353185,0.148267377290063,-5.19771550180941,2.01752586097578e-07,1.5654632867029e-06
"APH1B",487.220004665191,-0.521368539712026,0.100313608852694,-5.19738593472031,2.02110478550567e-07,1.56764983758292e-06
"MGME1",738.014999955544,0.750399322619267,0.144409276803363,5.19633737686437,2.03253243375973e-07,1.5759202359008e-06
"PRELID2",52.3295477609956,0.970122180363018,0.186715292769279,5.19572963721714,2.03918440936963e-07,1.5804829953884e-06
"ACAN",304.102885395412,1.11310614238481,0.214282531967986,5.19457247476947,2.05190827411079e-07,1.58974660981408e-06
"SMOX",690.270123772804,-0.531597026614863,0.102365068172741,-5.19314875771678,2.06766840730806e-07,1.60135476913358e-06
"SFXN4",538.294119278805,0.533046967901964,0.102672604095059,5.1917156733304,2.08365034832741e-07,1.61312592355855e-06
"HENMT1",694.972686511611,0.76697404457709,0.147769410543435,5.19034380496257,2.09906140225646e-07,1.62444642929697e-06
"ATP11A",1021.44664258634,-0.50900251022952,0.0980705592979637,-5.190166283064,2.10106364778693e-07,1.62538536267587e-06
"C10orf95",57.1533033069257,0.95160472178374,0.183359664647106,5.18982581919093,2.10490885948536e-07,1.62774877681148e-06
"CAMTA1",625.966668556537,0.410994851636768,0.0792032091943677,5.18911867103984,2.11291716074444e-07,1.63332857142575e-06
"PAPSS2",748.125712400568,0.452604412579515,0.0872749253860062,5.18596161013833,2.1490307852401e-07,1.66062202575886e-06
"MAGOH",301.610591185699,0.928047040214405,0.178986240201964,5.18501891076776,2.15992947730576e-07,1.66841796632831e-06
"KLHL36",971.125783921007,-0.400446311947172,0.0772638344545309,-5.1828428497531,2.18529158116529e-07,1.68737600688104e-06
"H3F3A",5181.46069638449,0.685332061920234,0.132511997884883,5.17184913712948,2.31788693086884e-07,1.78908912187445e-06
"CTAG2",21.0717476746988,-5.45198138736967,1.0547254401502,-5.16910010873849,2.35223878603915e-07,1.81438468910423e-06
"ANAPC7",836.730158719104,0.365368707449591,0.0706834304630907,5.16908566910003,2.35242051579894e-07,1.81438468910423e-06
"LCN2",72.9046240753929,1.46027713636039,0.282564038247014,5.16795111444377,2.36674191254604e-07,1.82474738549255e-06
"LRRC75B",141.65156398584,-1.1311993191478,0.219090144899605,-5.16316842853042,2.42804481530521e-07,1.87131130714937e-06
"POLE3",2323.77285399833,0.449129430657294,0.0870027340653763,5.16224502002208,2.44005615639744e-07,1.87986525347583e-06
"PARP3",662.467674316562,-0.516777111782306,0.10011604982227,-5.1617808802855,2.44611516423843e-07,1.88382872891499e-06
"ZBTB34",323.290057397824,-0.757864284950427,0.14685935242432,-5.1604768265676,2.46321652866592e-07,1.89629012358171e-06
"VEGFC",180.583103063178,-0.701926915140037,0.136136809455978,-5.15604058847151,2.5222624572403e-07,1.94102087716128e-06
"DEK",947.432297126494,1.55411776027867,0.301552311130409,5.1537252506965,2.55362005646214e-07,1.96441847584677e-06
"CAMK2G",1737.31443886436,0.253834970892854,0.0492562730320197,5.1533531724547,2.5586942627881e-07,1.96758717833884e-06
"PDE7A",368.450162885977,0.916831807448775,0.177916902799464,5.15314617679787,2.56152137500319e-07,1.96902618830003e-06
"CENPW",241.323427426958,0.641390296182743,0.124475046768464,5.15276204214481,2.56677581955318e-07,1.97232930468538e-06
"KDM6A",331.774875640777,-0.773329124944559,0.150091109213275,-5.15239796013286,2.57176558037035e-07,1.97542664881467e-06
"NRXN3",87.5745671749006,-1.20512921942838,0.233955395672418,-5.15110675675886,2.5895372309353e-07,1.9883360601751e-06
"ARHGEF16",160.779725779526,0.935848897850015,0.181716791010905,5.15004085557428,2.60429723160402e-07,1.99892426483884e-06
"SKA1",281.608377416857,1.94315192651423,0.377508529967423,5.14730601367314,2.64254047142999e-07,2.0275223929955e-06
"UBE2D3",3919.25408569378,-0.415291633601259,0.0807353136304702,-5.14386598536138,2.69141561338093e-07,2.06425365045646e-06
"UGT8",254.258953242946,0.85421362896786,0.166075674662861,5.14352045055329,2.69637287041723e-07,2.06728609986845e-06
"TCAF2",50.7438229304243,-1.14479515294204,0.222587121275171,-5.1431329287322,2.701942990542e-07,2.07078599509508e-06
"TMCC3",27.607683279064,-1.4503088186317,0.282171073161132,-5.139821039712,2.750002588293e-07,2.10683537826047e-06
"TTC30A",125.809206805323,-0.832741937210385,0.162096245288879,-5.13733020605331,2.78669054722908e-07,2.13414914362328e-06
"FOXK1",1930.4152771775,-0.895989601180073,0.174449783760171,-5.13608891835518,2.80514974318056e-07,2.14748754586632e-06
"WHRN",164.730381296804,-1.05968167710447,0.206518286631984,-5.13117600570078,2.87937508632936e-07,2.20349205622107e-06
"CYTL1",828.833408521268,-0.454291458932288,0.0885422632649416,-5.13078661173285,2.88533857815489e-07,2.207235798313e-06
"LRRC17",16.9436235180542,1.60286512705743,0.312413267366103,5.1305923739119,2.8883177489727e-07,2.20869465280574e-06
"VASH2",79.5633833246654,1.11114787676418,0.216627156359111,5.12931017255374,2.90805848681771e-07,2.22296522771546e-06
"NLRX1",746.871078757889,-1.04085843716347,0.203019690707637,-5.12688416347939,2.94576631702305e-07,2.2509544472178e-06
"SDHB",1313.45483726419,0.404343734643171,0.0788855787923363,5.12569902931932,2.96435827267746e-07,2.26432127458021e-06
"BRCA2",177.946093161732,1.33393828319119,0.260333354151498,5.12396226576069,2.99180882387962e-07,2.28421702640534e-06
"GBA",2945.3204315394,-0.746438389388247,0.145677469226481,-5.12391101624492,2.99262256893744e-07,2.28421702640534e-06
"RBBP4",2950.89880462507,0.723020433801852,0.141144898075927,5.12254033732706,3.01446581534059e-07,2.30003741710487e-06
"ZBTB4",660.046067161005,-0.463864135497055,0.0905656344237093,-5.12185597162471,3.02542946223783e-07,2.30754803226811e-06
