"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF175",183.114446484537,-0.0613275476538068,0.180879411587592,-0.339052118289917,0.734570468236863,0.896847292089015
"AC007683.1",0.444035126869997,0.651809778570963,1.92280676333094,0.338988707030452,0.734618237512649,NA
"HLX",1.55727724001,-0.475853761261488,1.4037552372357,-0.338986276694893,0.734620068365186,NA
"SNRPEP5",0.439976960313921,0.82317981578515,2.42846952118762,0.338970618574032,0.734631864184115,NA
"TINF2",465.321339819999,0.0424611245211451,0.125272254440495,0.338950749396104,0.734646832432121,0.896880522147028
"LMAN1L",0.577276938314404,0.823179815215331,2.4287545466786,0.338930838581879,0.734661832147541,NA
"EFCAB10",7.68955520750344,0.172215350378369,0.508249755661086,0.338840006237419,0.734730261538245,0.896890291767261
"COX7A2L",2336.40312389223,0.0352009133221853,0.103908211395301,0.338769312352702,0.734783520890668,0.896890291767261
"SEC22B4P",18.9744705143039,-0.118000894751438,0.348347866055529,-0.338744416860094,0.734802276958316,0.896890291767261
"KCNJ8",211.859519459394,0.0468569576739289,0.138398010866285,0.338566698904367,0.734936172857729,0.896993727827762
"AC046134.1",0.378945422011238,0.871931656144249,2.57574942725171,0.338515713880829,0.734974587377476,NA
"AC034205.2",0.442310445327032,0.823179808788454,2.43196695372508,0.338483139142815,0.734999131067529,NA
"THAP12",1721.76171122868,0.109360935293302,0.323197612119403,0.338371730459752,0.735083074852808,0.897058618972899
"RBM44",4.26727177488457,-0.263939095998924,0.78004103825698,-0.33836565392598,0.735087653467079,0.897058618972899
"NPIPB10P",1.53893874822313,-0.619511759053504,1.8311941792533,-0.338310249165449,0.735129400896671,NA
"DDIAS",555.304836133823,0.0942878583022509,0.27871920412226,0.338289780207938,0.735144824432882,0.897066214922623
"RPL4P1",0.503336207993777,0.871982683291183,2.57774562600853,0.338273363551931,0.7351571946021,NA
"AC018804.1",2.69666192599866,0.304694895392292,0.901165315938809,0.338112097750755,0.735278714185195,0.897066214922623
"ARHGEF16",160.779725779526,-0.0642090305664484,0.189909727568856,-0.33810290493502,0.735285641502235,0.897066214922623
"F13B",0.278524752521382,-1.36667934466554,4.04221720832814,-0.338101411732597,0.735286766718445,NA
"AD000671.2",17.5392805075361,0.22424125737607,0.663307740882424,0.338065189888713,0.73531406219098,0.897066214922623
"FCF1",589.195834513641,0.0684534135897017,0.202527994107407,0.337994823339823,0.735367088834592,0.897066214922623
"TOR1AIP2",873.137964406466,-0.0521936368976842,0.154440697213298,-0.337952611192887,0.735398899561347,0.897066214922623
"CYSLTR2",1.6786287025934,-0.476492314448681,1.41043209331302,-0.337834282634216,0.73548807340882,NA
"TMEM132D",12.8482713048713,0.173473280244442,0.513532154327475,0.337804125374824,0.735510800858025,0.897066214922623
"GTF2H1",726.586602496789,0.0789637426578077,0.233766106570788,0.337789527387694,0.735521802438597,0.897066214922623
"SYCN",0.490372252215064,0.823179798632056,2.43703489113944,0.337779242154049,0.735529553801931,NA
"PTPN11",1634.01709685446,0.0776341524837251,0.229843037909714,0.337770302680305,0.735536290968667,0.897066214922623
"STX16",1177.94252568295,-0.0525414116108987,0.155637079697075,-0.337589292430589,0.73567271234911,0.897172636170737
"C9orf92",0.605068497218253,0.680034121150973,2.01483215525254,0.337514030326628,0.735729437337487,NA
"PROK1",3.06477881936647,0.287893889206422,0.853169703980704,0.337440356664298,0.735784966514312,0.897202564492881
"ABCA6",4.95249981857677,0.222359461162801,0.658994756559616,0.337422200934743,0.735798651029321,0.897202564492881
"ZNF793",33.617548873401,-0.0842045921856313,0.249597852029407,-0.33736104498091,0.735844746712968,0.897202564492881
"FOXK1",1930.4152771775,-0.0589192391659393,0.174730234050739,-0.337201168910642,0.735965256181653,0.897289548373796
"AC103564.3",1.24002026797225,-0.389241623265452,1.15434041470919,-0.337198298097804,0.735967420167943,NA
"NINJ1",2577.25766660702,-0.0623981905612714,0.18512481708047,-0.33706010650181,0.736071589909201,0.897346958119913
"RNF138P1",0.956343167546587,-0.619511751054875,1.83823131173614,-0.337015122688651,0.736105500052701,NA
"EEF1GP5",0.523501672360975,1.03756102828929,3.07903593929728,0.33697593946438,0.736135037957774,NA
"NOTCH2NLA",85.6458948316389,-0.0675778239119593,0.200548231527092,-0.336965444159653,0.736142949810753,0.897346958119913
"AC022616.8",0.119369418245697,-1.99352887908634,5.91642999843549,-0.336947936443683,0.736156148010508,NA
"AC093392.1",0.203571183877267,-1.99352477150971,5.91643015785901,-0.336947233098263,0.736156678229404,NA
"FTH1P19",0.578500614309128,-0.619511750617171,1.83861562338105,-0.336944678778451,0.736158603811536,NA
"UCKL1",396.480842413126,0.0356392842974045,0.105772439773676,0.336943010614701,0.736159861362991,0.897346958119913
"AL139344.1",0.798459573381577,-0.630386384825496,1.87218390299316,-0.336711785534349,0.736334178088707,NA
"FAM57B",216.693037876014,0.0794762764702137,0.236048256839899,0.336695036575165,0.736346805376524,0.897514884538885
"AC026412.2",0.31493703598109,1.61764062024114,4.80663927723765,0.336542962127748,0.73646145980765,NA
"AC020728.1",0.726982980122318,0.823179777456009,2.44756776902717,0.336325632275831,0.736625322835331,NA
"PRLHR",1.61234326939668,-0.499444878475845,1.48510596946252,-0.336302518975533,0.736642750577096,NA
"ZNF786",79.7895246590086,-0.0555192194647808,0.165100222637617,-0.336275860673074,0.736662851466776,0.897771600768027
"IL4",1.44876279132692,-0.503577715684169,1.49754951013727,-0.336267824385992,0.736668911022243,NA
"USB1",2774.52531961311,0.0597064768548379,0.17764382106093,0.336102187502256,0.736793808898352,0.897771600768027
"POTEKP",8.12270529220571,0.158030816862684,0.470192082559708,0.33609842173941,0.736796648538671,0.897771600768027
"IFT22",859.238135347289,-0.0448306929069373,0.133421574286223,-0.336007824422489,0.736864966136913,0.897771600768027
"HAAO",6.55150711282247,0.185786516527752,0.552953159098264,0.335989610459457,0.73687870116793,0.897771600768027
"EZH2",292.244395998085,0.0665086736599179,0.197949039433532,0.335988867893701,0.736879261133719,0.897771600768027
"RAC1",14500.9270884765,-0.0222563805997077,0.0662592550329414,-0.335898442997023,0.736947451221405,0.897771600768027
"C7orf31",211.164332574667,-0.0420231423662051,0.12510843675926,-0.335893753089316,0.73695098797222,0.897771600768027
"KRT18P17",0.545614480474791,0.823179769637586,2.45144518094415,0.335793668174356,0.737026465285388,NA
"AC008752.3",1.16162865679202,0.343857572074792,1.02424112670571,0.335719356613562,0.737082507708814,NA
"CNOT1",3788.27651699791,0.0346917573374491,0.103338479255405,0.335709965807676,0.737089589930061,0.897880510422114
"MOG",0.54787573877799,0.823179767818707,2.45234634385452,0.335670273443049,0.737119524786287,NA
"DERL3",0.988452160053601,-0.492258390216742,1.46677464823169,-0.335606012014317,0.737167989779739,NA
"GUSBP4",2.85990621313771,-0.256410186196004,0.764057807388025,-0.335590034833302,0.737180039689225,0.897930753189739
"CAP2P1",0.551022334002044,-0.634459216773581,1.89081498245664,-0.335548016416318,0.737211730076159,NA
"VRK3",914.787859708746,0.0519212975981819,0.154810295960598,0.335386592190205,0.737333480754638,0.89804884283745
"SLC26A1",39.9450433235741,0.068399380925712,0.203975715300244,0.335331001658854,0.737375410218442,0.89804884283745
"TMPRSS11E",1.42038926119973,-0.619511740177515,1.84775812404872,-0.335277508519389,0.737415758450835,NA
"GPR37L1",6.73297250704022,0.203336604581685,0.606598382480976,0.335207957116605,0.737468220020219,0.898101938415014
"HAUS6P3",1.43098459303058,0.427693632866481,1.27607261606032,0.33516402396199,0.737501358763461,NA
"AC008074.1",0.539917510351321,-0.609814411990546,1.81976429221907,-0.335106263266064,0.73754492835251,NA
"MS4A8",2.86818331755472,0.353736463718517,1.05568023726911,0.335079175710991,0.737565361112241,0.898160301277011
"KLK9",1.50765105530262,-0.63458198572643,1.89509928718305,-0.334854215828289,0.737735060639935,NA
"AC122718.2",0.675097634470688,-0.619511735344855,1.85197503165584,-0.334514086181256,0.737991663285534,NA
"ACTBP11",0.660356439380246,0.627200148689595,1.87513155730674,0.334483277317589,0.73801490773552,NA
"BAHCC1",183.081314323639,-0.0533718441979583,0.15956647035722,-0.334480320824766,0.738017138341568,0.898493239683935
"PES1P2",0.624101920832192,0.590969901246308,1.76684395820965,0.334477698780565,0.738019116615646,NA
"RTN4RL1",19.7363047083812,-0.0996412928176511,0.297910854514689,-0.334466808804169,0.738027332879382,0.898493239683935
"ARPC5",1837.92609115863,-0.0551752076190466,0.164973869336221,-0.334448163463985,0.738041400475447,0.898493239683935
"CYP1A2",19.8231121651988,0.104088542613368,0.311232903593001,0.334439390603394,0.738048019481792,0.898493239683935
"AL451139.1",0.255929003389388,-1.36678373480593,4.08751504589612,-0.334380111011014,0.738092745652792,NA
"DNAJC25-GNG10",68.9795819548729,-0.136207076529903,0.407492281464743,-0.334256825774228,0.738185766617671,0.898493239683935
"AC012085.1",3.25842595083588,0.435226739607274,1.30211647294923,0.334245629057673,0.738194214934894,0.898493239683935
"TACC2",208.736455518301,0.0717220113219722,0.21460947551278,0.33419778483966,0.738230315439654,0.898493239683935
"GAK",1286.09795627796,0.0597086746780758,0.178664342638346,0.334194690425378,0.738232650327191,0.898493239683935
"DHX33",596.339728800123,0.0278615094238736,0.0834136544315257,0.334016170538903,0.738367356435606,0.898597258258977
"RPL12P12",0.357741400829234,1.13545342733454,3.39945991172067,0.334009947703668,0.738372052157759,NA
"CYLD",558.565034703971,-0.0750535442517461,0.224783980941948,-0.333891872264373,0.738461153177378,0.898651479350091
"BTF3P2",0.798258201782511,-0.609717721123262,1.82658986595239,-0.333801108003714,0.738529647270559,NA
"SIGLEC10",34.2607065652839,-0.0874545369472212,0.262417181968473,-0.333265285036587,0.738934041517722,0.899166988308123
"OR10V2P",0.245819409224018,-1.14016739612911,3.42250144380166,-0.333138616550188,0.739029650828368,NA
"LSM6",153.055963146903,0.0451669156928552,0.135600921331029,0.333087085614954,0.73906854750732,0.899195977592782
"AC079140.3",0.218263568481893,-1.36682340907093,4.10368707398412,-0.333072036056572,0.739079907369688,NA
