"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC009244.1",17.5005049211949,-0.561702522271786,0.834796429865192,-0.672861672830216,0.50103529757076,0.722405148885704
"APOL5",0.25575811950885,2.21505857100073,3.29262851562779,0.672732608761482,0.501117418227429,NA
"PPIP5K1",845.411739312603,0.0640981799249748,0.0952868067754195,0.672686829311503,0.50114654840784,0.722510247670117
"B3GALNT1",277.14452479247,0.138284007683274,0.205616808331894,0.672532604727842,0.501244690525329,0.722596432782419
"RAF1",2292.42624120121,-0.0350660112393858,0.0521459823222908,-0.672458541919081,0.501291824638,0.722596888207858
"FSD2",23.0452801654185,0.184201325699107,0.273942412931383,0.672408933425166,0.501323397158849,0.722596888207858
"CATIP",4.44061302785717,0.42446370779225,0.631312415696758,0.672351275277524,0.501360094074564,0.722596888207858
"ZNF564",60.2157640475104,-0.169583840583263,0.252301363090389,-0.672147936523466,0.501489521746538,0.722728127897307
"PTMAP2",1.37885092085383,-0.865938799353248,1.28873201356299,-0.671930851596652,0.501627718555005,NA
"CTRB2",1.58933605412983,-0.609605311125765,0.907425835037341,-0.671796291870706,0.501713389734775,NA
"KIF15",150.989300149035,0.2326482609033,0.346320394945527,0.671771759038022,0.501729010077551,0.723017950716912
"ZNF652",288.442085503791,-0.0902258437753323,0.13434066499879,-0.671619749508795,0.501825802069672,0.723102111978607
"UROD",3141.59022774284,0.10051034959269,0.149685907411296,0.67147503282667,0.501917959527501,0.723179582778246
"SEC1P",7.90213011313421,0.289393155201337,0.431184153639606,0.67115906917864,0.502119200392242,0.723371722540052
"DYNC1LI2",991.485260052246,0.109875155413636,0.163714866085167,0.671137313556344,0.502133058367814,0.723371722540052
"CDKN2AIPNL",460.735552575713,0.0691889084349962,0.103100101160213,0.671084777380382,0.502166523886904,0.723371722540052
"Z97634.1",31.4255341741512,0.155503907050771,0.231748530182739,0.671002775845664,0.502218761183571,0.7233883636244
"SLC25A39",9410.34923444149,-0.0999758564648359,0.149007290972281,-0.67094607124583,0.502254885298359,0.7233883636244
"TRIM55",4.47263746712509,0.441729590613158,0.658462928561992,0.670849597528361,0.502316347803013,0.7234215710083
"AC002059.3",7.19528356593523,0.279523278927634,0.416772514719744,0.670685491617886,0.502420907284707,0.723516835597457
"PRDM5",76.0112091547097,0.120228473750502,0.179284612876481,0.670601184460451,0.502474627757329,0.723538879935559
"SERINC1",1149.25472820811,0.187935707760632,0.280307316057842,0.670463084601939,0.502562631470709,0.723610283319238
"SERPINA4",0.800513092818164,0.905717805233195,1.35103045427177,0.670390369343223,0.502608972322385,NA
"DEUP1",63.5565092717451,-0.194196653227013,0.289834430762582,-0.670026168789068,0.502841108406975,0.723955905981333
"AC098591.1",3.12244785003251,0.420847100227207,0.628472424471597,0.669634949506407,0.503090528945813,0.72418782586929
"ZNF800",191.947655646324,0.146024122228378,0.218067896130863,0.66962686768321,0.503095682174052,0.72418782586929
"FGFR1OP",595.940689205153,-0.130159788715976,0.194387169131387,-0.669590432833562,0.503118914542537,0.72418782586929
"WDR86",10.8188674064464,0.253084642681986,0.378002139298542,0.669532302519862,0.503155982010586,0.72418782586929
"ACOX1",971.973570250181,0.0784529820258659,0.117225554799167,0.669248118810552,0.503337215810732,0.724393321898758
"CTBP2P6",2.19851569285601,0.790763942064299,1.18176111139518,0.669140264000333,0.50340600758564,0.724423353103698
"LANCL3",2.85222740262822,0.511015265277367,0.763741190519844,0.669094808058659,0.503435001705639,0.724423353103698
"AC005042.1",1.31005632944139,-0.788525361265315,1.17866840376424,-0.668996775299183,0.503497535005625,NA
"MAPK8IP1",3418.00034661206,0.154099482064164,0.230389509494282,0.668865012137146,0.503581590771725,0.724578935434742
"KRT8P23",1.3822480197952,-0.921582098099013,1.37790931739553,-0.668826378096457,0.503606238016893,NA
"OR2T12",6.46822108254995,0.336647631797128,0.503511477819172,0.668599717438873,0.503750852877448,0.724767114634862
"KLF16",1718.76368427012,-0.143660531394174,0.214931258720898,-0.668402224269884,0.503876876058771,0.724893060218668
"RPL7P1",6.07505996615077,-0.444435113188751,0.665118247246204,-0.668204661394948,0.504002960366025,0.724985999912223
"AL671986.1",2.56441560194051,-0.549117236069886,0.821845204231187,-0.668151658296248,0.504036789689964,0.724985999912223
"MAS1",7.05353902840533,-0.267379446851249,0.400221664480428,-0.668078394002895,0.504083552730702,0.724985999912223
"RESP18",0.722113970818556,-0.937492193034322,1.40327922978778,-0.668072449968564,0.504087346781824,NA
"NCAPG2",900.345957486071,-0.138051602381493,0.206645583673452,-0.66805977619946,0.504095436443533,0.724985999912223
"GLRA1",1.32116797033823,-0.830601578850839,1.24349199574763,-0.667958926709013,0.504159811073579,NA
"AC239367.3",0.728308978856867,1.34139736913998,2.00823110944425,0.667949701023801,0.504165700264536,NA
"AL021918.1",0.594721110366884,1.22298872008708,1.83101374660279,0.667929840699545,0.504178378171433,NA
"LRSAM1",572.101514116846,0.127400247324531,0.190749214481925,0.667893955267653,0.504201286187865,0.725082869646865
"GPN2",944.651310559245,-0.0917581059229681,0.137416818505349,-0.667735630332587,0.504302361895876,0.725172859658808
"HTRA4",6.6890093131266,-0.360828423841774,0.540530418068494,-0.667545084939237,0.50442402153157,0.7252924327915
"SYPL1P2",11.1693159950173,0.265801409115567,0.398235302058796,0.66744813365723,0.504485929034969,0.72530089912573
"NUDT4",712.200091732186,0.121759140609921,0.182433858060812,0.667415258900755,0.504506921870106,0.72530089912573
"CELA3A",0.776077435250195,0.903905366332847,1.35442835595932,0.667370379803236,0.504535581061605,NA
"AL354989.2",1.23708897470504,0.61203219473634,0.917136409267365,0.66732951451055,0.504561677837676,NA
"NF1P1",1.63589721683667,1.23078695347867,1.8443545792181,0.667326644966746,0.504563510369147,NA
"TACC1P1",0.670007482887231,1.09718395317132,1.644251559894,0.667284726944124,0.504590280214394,NA
"HSPA8P5",0.543191333342629,-1.77599447774485,2.66186541084902,-0.66719920192298,0.504644900847426,NA
"MFAP3L",158.384891519752,0.137616284081007,0.206282008990387,0.667126933437132,0.504691057611694,0.72551024659802
"AL133380.1",3.10726410675479,-0.778204098979506,1.16673025483129,-0.666995730810147,0.504774860387876,0.725523315323976
"DSG2",916.586042428218,0.143063743144137,0.214490913451102,0.666992092309548,0.504777184504179,0.725523315323976
"NIFKP6",1.90786516831072,0.885233312166405,1.32739290161973,0.666896222728186,0.504838423864964,NA
"DNAJC2",332.613382988218,-0.195217004259503,0.292826623085575,-0.666664124328794,0.504986699384748,0.725769072914017
"SRMS",8.63656179566749,0.374396778650554,0.561685960021878,0.66655890532847,0.505053925855952,0.725779761779781
"DPF3",25.0017143733983,-0.143864018593361,0.215839669428149,-0.666531870506093,0.505071199692577,0.725779761779781
"PRMT7",911.866082262838,0.126019574314219,0.189089146572495,0.666455883896562,0.505119752826226,0.725782270953297
"P2RY2",27.9514998250083,-0.129758991967053,0.1947138809375,-0.66640853411321,0.505150009141947,0.725782270953297
"AL589843.2",0.286519489458721,-3.17255260554979,4.76092439875268,-0.666373237596666,0.505172564091146,NA
"PPP1R11",0.613632188709586,-3.9160596136168,5.87723315213048,-0.66631006670158,0.50521293246782,NA
"EEF1E1-BLOC1S5",1.28478764030115,-3.91605961348794,5.87723315210038,-0.666310066683067,0.505212932479651,NA
"AC012618.1",0.666592965248225,1.18339224588011,1.77714877537796,0.665893740735593,0.505479021589289,NA
