"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CD74",7.99048434145502,-0.0162942021135961,0.540670450413304,-0.0301370309791119,0.975957767683802,1
"LY75-CD302",0.589213167970259,-0.121053732411436,4.02066404647089,-0.030107895365615,0.975981003995706,NA
"AC007899.1",0.32113363328713,-0.121053729779217,4.0260683989173,-0.0300674796811131,0.976013236453558,NA
"RPS26P2",0.314818578851238,-0.121053729196047,4.02726475617587,-0.0300585475564797,0.976020360038077,NA
"C12orf66",96.5466279306167,-0.00529507679737723,0.176371543707326,-0.0300222852625476,0.976049280110477,1
"SRP72P1",0.258694087240974,-0.121053725241631,4.03536777430852,-0.0299981890157148,0.976068497478131,NA
"AMY2A",0.29327881664909,-0.121053723264921,4.03941216632796,-0.0299681533550872,0.976092451698289,NA
"ACTL7A",0.396810013012938,-0.121053719306943,4.04749813621364,-0.029908282902926,0.976140200004585,NA
"CDKN1A",10091.7933367147,0.00420466142797283,0.140693361944424,0.0298852864830519,0.976158540294685,1
"RSL24D1P6",0.68474744053528,-0.0473874527485195,1.58740259880053,-0.029852195520107,0.976184931288241,NA
"HSPE1P2",0.296741548498718,-0.121053709269086,4.0679329450233,-0.0297580395019007,0.976260023560115,NA
"AC125634.1",0.292673947034549,-0.121053708920915,4.06863989432263,-0.0297528687878799,0.976264147367014,NA
"AC068491.1",0.294014640701689,-0.121053708274472,4.06995216343318,-0.0297432754522496,0.976271798355288,NA
"AC022400.4",0.344936107832193,-0.121053707548168,4.07142604180688,-0.0297325080463565,0.976280385704293,NA
"GOLGA6L17P",0.260629432089292,0.175140779327114,5.90275799400014,0.0296710079432591,0.976329434047175,NA
"RPL7P49",0.264153188702475,-0.121053702708398,4.08123373127441,-0.0296610561117257,0.976337370966602,NA
"AC140479.6",0.262284889677065,-0.1210536998041,4.0871079209666,-0.0296184250929863,0.976371370660375,NA
"IFNA13",0.283801279567296,-0.121053699354617,4.08801628273143,-0.0296118437360368,0.976376619521197,NA
"AC025048.5",0.378336596484181,-0.121053698183142,4.09038278223287,-0.0295947114556013,0.976390283114863,NA
"FO681548.1",0.287026647598661,-0.121053697329487,4.09210638336908,-0.0295822459116575,0.976400224827089,NA
"CXCL2",0.305503542405169,-0.121053694819824,4.09716942344317,-0.029545689306178,0.976429380034174,NA
"POU5F1P4",0.229455542130036,-0.121053690505021,4.10585958456718,-0.029483154017256,0.97647925424823,NA
"GNG5P2",0.238402820584036,-0.121053689537896,4.10780488535895,-0.029469191676887,0.976490389745483,NA
"OTUD4P1",0.260588050752898,-0.121053689533035,4.10781465487426,-0.0294691215898446,0.976490445642575,NA
"RSL24D1P11",0.251299762480977,-0.121053688482968,4.10992573797849,-0.0294539843784403,0.976502518149345,NA
"AL512633.1",0.292196938880964,-0.1210536863903,4.11412966773353,-0.0294238869862818,0.976526521990139,NA
"AP000593.1",0.28523831701114,-0.121053686171984,4.11456799302418,-0.0294207524039505,0.976529021942681,NA
"FKBP4P6",0.232364094587528,-0.121053684858852,4.11720345377564,-0.0294019195839934,0.97654404186124,NA
"FDPSP2",0.265272944222329,-0.121053680510396,4.12591879051414,-0.0293398117259867,0.976593575392637,NA
"FTLP8",0.230503188503884,-0.121053680203399,4.12653338985406,-0.0293354418265546,0.976597060567765,NA
"TBC1D3P1",2.85997811322417,0.0340122263123173,1.16044126551597,0.0293097352903891,0.976617562600218,1
"HMGN2P11",0.239750826300829,-0.121053677189942,4.13256139247801,-0.0292926506573576,0.976631188314639,NA
"TDGP1",0.255414901408831,-0.121053676798845,4.13334308338287,-0.029287110785822,0.976635606596984,NA
"RBBP4P2",0.632021580836858,-0.06484498400387,2.21521151370216,-0.0292725925279695,0.976647185526346,NA
"AL627309.7",0.21838124817992,-0.121053675086315,4.13676420021636,-0.0292628898403209,0.976654923835989,NA
"PIEZO1P2",0.206441768942983,-0.121053673729592,4.13947251880444,-0.0292437437812861,0.976670193645875,NA
"AP003040.1",0.243677143620297,-0.121053673002742,4.14092273406011,-0.0292335019939024,0.976678361917641,NA
"AL590399.2",0.269686084372075,-0.121053672741506,4.14144383433603,-0.0292298236035146,0.976681295594873,NA
