"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SLC25A24P2",41.3682433921819,0.0238594232936357,0.251316644627124,0.0949376963433349,0.924364314377734,0.958513110033243
"AC004893.1",0.686324395405939,-0.168619327206312,1.77629616492802,-0.0949274848055219,0.924372425374677,NA
"RPL39P18",0.484303550592499,0.189766864395765,1.99985005629556,0.0948905463178982,0.924401765581421,NA
"AC083906.1",0.550448640285263,-0.188108852526698,1.98325987379409,-0.0948483126252311,0.92443531189067,NA
"IGFALS",6.30596401931964,-0.0411276767549038,0.433617061451439,-0.0948479209218333,0.924435623022116,0.958537387883612
"KRTAP10-4",0.425081420423861,-0.20196031850574,2.13308857361671,-0.094679762014435,0.9245691933264,NA
"AL391422.1",0.582612198130078,-0.167190498025035,1.76664549316712,-0.0946372651851659,0.924602949320277,NA
"MARCH1",32.8117366753025,-0.0262409047975923,0.277532908164432,-0.0945506065249932,0.924671784269314,0.958686719999067
"ACTR5",400.92197107539,-0.00907857807332233,0.0960976799876405,-0.0944723959463949,0.924733909198824,0.958686719999067
"MT1L",0.547769415105661,-0.162123521643381,1.71611390818594,-0.0944713057041519,0.924734775213083,NA
"FAM86FP",10.8657861009876,-0.0386733218080981,0.40937488039957,-0.0944692106422139,0.924736439387992,0.958686719999067
"EDN3",5.61758255501524,0.0538636899812269,0.570436568053979,0.094425380485302,0.924771255163243,0.958686719999067
"PRR12",2023.61804051309,-0.0261442766288531,0.277141986994246,-0.0943353149495744,0.924842797714996,0.958695395675682
"RPS29P5",0.436351123954946,-0.189002302274671,2.00374275750005,-0.0943246340216239,0.924851282031074,NA
"AL096701.1",0.896650627722063,0.1683532876974,1.78565867323591,0.0942807772956499,0.924886119386406,NA
"TMEM185A",338.696614515935,-0.0112780501794285,0.119698076314138,-0.0942208139571948,0.924933751176179,0.958695395675682
"SPRR5",0.465065817127046,0.217366820959243,2.30701275507993,0.094220034319538,0.924934370481978,NA
"PASD1",3.29241731623493,-0.0576735503452468,0.612434002966899,-0.09417104547731,0.924973284899407,0.958695395675682
"OR6C70",1.22407557755343,0.111077533603909,1.17997430937616,0.0941355525465926,0.925001478915703,0.958695395675682
"BTG3",768.290206222445,0.0194835550092709,0.207022296928727,0.094113316769829,0.925019142082517,0.958695395675682
"OR10G2",0.344242463847028,0.310052510890881,3.29656030264746,0.0940533411877461,0.925066784349302,NA
"ATP5ME",590.711164274811,0.0165374211654477,0.176006749971025,0.0939590167318588,0.925141712567422,0.958772776842826
"DDX39A",2863.4829791792,0.0135088769220192,0.143889664439564,0.0938835806910449,0.925201636933258,0.958776509732465
"TBC1D28",0.548027346328412,-0.174910324373086,1.8632593113147,-0.0938733129151361,0.925209793411636,NA
"PLEKHG2",2502.64300572943,0.0195613427474939,0.208467835409623,0.0938338651094901,0.925241129888727,0.958776509732465
"TM4SF5",0.408839910689991,-0.249991809321131,2.66676552662556,-0.0937434531927007,0.925312951582516,NA
"KRT25",0.559384925485472,0.208366054082272,2.22277828125556,0.0937412677815863,0.92531468764359,NA
"KRT223P",0.183964839424844,0.557253417554339,5.94598968242688,0.0937192035837663,0.925332215164262,NA
"ANTXRLP1",0.214113277807807,0.557253417509649,5.94598968241825,0.0937192035763864,0.925332215170125,NA
"RPS15AP24",0.226773681582949,0.557253417500522,5.94598968241649,0.0937192035748793,0.925332215171322,NA
"AC022034.2",0.0820813555442193,0.557251187806224,5.94598978045803,0.0937188270382963,0.925332514287553,NA
"AC091046.1",0.10233588609787,0.557251187764499,5.94598978044995,0.0937188270314065,0.925332514293026,NA
"AL355376.2",0.127684795372141,0.557251187725585,5.9459897804424,0.0937188270249808,0.92533251429813,NA
"AC084851.3",0.128784600065171,0.557251187724273,5.94598978044215,0.0937188270247641,0.925332514298303,NA
"AC097533.1",0.133571154539759,0.557251187722775,5.94598978044186,0.0937188270245168,0.925332514298499,NA
"ZNF720P1",0.135673600046024,0.557251187722775,5.94598978044186,0.0937188270245168,0.925332514298499,NA
"APOC3",0.164731648428711,0.557251187685736,5.94598978043468,0.0937188270184007,0.925332514303358,NA
