id	filename	md5	size	state
844be0da-ebca-4884-8e3e-a44a79686493	TCGA-HNSC.b921b6c0-38a1-4a97-8d75-bf60b4a48b2d.arriba.rna_fusion.bedpe	df07afc202f1de0456958caab67df58e	1570	validated
859347f8-ebe8-469e-b079-74103fa76292	77854a12-9ce0-45d8-a530-9172bdf9c18b.rna_seq.star_splice_junctions.tsv.gz	d98fa779392f79bdd8cc85f62887f639	1431147	validated
8bca415c-7758-465b-8150-814addc08d35	TCGA-HNSC.b921b6c0-38a1-4a97-8d75-bf60b4a48b2d.arriba.rna_fusion.tsv	be99a9709aee45797ec5b7ad07964b61	6144	validated
93e6d478-ec34-4d67-814c-85a27b6e1ea0	TCGA-HNSC.bf334e2f-ab44-4819-91f1-25bf0f5a70e1.star_fusion.rna_fusion.bedpe	b233e85adac33a69b51e89b06951c7bf	793	validated
9fcd7fa1-c1ef-4007-aaed-1ccbb1358df0	77854a12-9ce0-45d8-a530-9172bdf9c18b.rna_seq.transcriptome.gdc_realn.bam	329532c6bf6376ccf70f44d03fb96315	12139679018	validated
ae452b41-dbed-463a-9f64-50e03f04cfb7	93468848-4325-40e5-b846-a59820dbe7f6.rna_seq.transcriptome.gdc_realn.bam	954711526e9a0eaf62317a8a85580148	13174467035	validated
b7efc495-d54c-4bed-bf94-92db5e16b26e	77854a12-9ce0-45d8-a530-9172bdf9c18b.rna_seq.chimeric.gdc_realn.bam	253af2eb65bcf4f7b9a5e8f2d8fff4a4	46809979	validated
bd40bfc5-2381-4f3d-a3a4-f433452532b8	a6e75a2e-6b13-42e3-aca3-7421a4367498.rna_seq.star_splice_junctions.tsv.gz	6339e55a760ef6c8c24f32f0788d246a	2401006	validated
c1816679-923f-4c83-bab2-35e48eaf9add	TCGA-HNSC.d9b7bf83-3ae9-4d69-acc3-06e660d7c04e.star_fusion.rna_fusion.tsv	d6742ec125373a073d4d457d7de9d178	6001	validated
c63475dc-8ee6-4eb2-a220-6b7edee70eaa	TCGA-HNSC.bf334e2f-ab44-4819-91f1-25bf0f5a70e1.star_fusion.rna_fusion.tsv	18bea4cb26832eb22d40c3f61ef2769b	4970	validated
cdd06518-9be6-444f-972c-00ae323c5bfb	93468848-4325-40e5-b846-a59820dbe7f6.rna_seq.genomic.gdc_realn.bam	de0933a986b0a77dacb30fc9fa023d20	6843320397	validated
d2cb6001-a662-4eee-ae90-522bf60d801c	66cf6609-a66d-4c1f-969e-0329039a2882.rna_seq.genomic.gdc_realn.bam	541bbc8489aac62f2f73d4d9c6b36e5b	6885769921	validated
d64e0399-d6f7-4ede-b7b0-1018e0102903	74fcf1b1-5a5d-4503-a5a2-2eba2c8fe96a.rna_seq.transcriptome.gdc_realn.bam	f32032ef9bf12d1d95e2a65048845e60	19328574709	validated
dbe168e9-a661-442f-a80c-af5e53a158f7	TCGA-HNSC.b46f4144-4705-4354-8d9d-77bb1977cd99.star_fusion.rna_fusion.tsv	a0e775fccc53a57dd8fa0e22668d6a88	4404	validated
e58b0fd6-8407-4204-a772-493dae96e597	74fcf1b1-5a5d-4503-a5a2-2eba2c8fe96a.rna_seq.genomic.gdc_realn.bam	701fa1ad158c4290878a207b3c925e0e	9578941405	validated
ef7846f4-ee94-4894-b144-8a1d87206ba7	f54f90e8-52b2-46c8-a020-9d89260e677a.rna_seq.transcriptome.gdc_realn.bam	3594a305c7cf2138ca6d5db6be4ed2af	18075210513	validated
f509fa43-86aa-46c2-85ee-6ab1397f369e	f54f90e8-52b2-46c8-a020-9d89260e677a.rna_seq.star_splice_junctions.tsv.gz	2e6c34fa9f54594aeb521ac19e4d7bfb	2628134	validated
fdc3bf5f-36d6-4f63-9d98-ee13fa86bc90	66cf6609-a66d-4c1f-969e-0329039a2882.rna_seq.star_splice_junctions.tsv.gz	75968660396bbe26ef3c87775fef6e8a	2427415	validated
feaa940f-0b6b-468b-9838-c9392ebd543b	TCGA-HNSC.0d85449b-d8eb-4a70-ab69-a770467b82cd.arriba.rna_fusion.tsv	6fc7d6b9bc1b20834efb48d0ee4a02cf	6503	validated
