"","x"
"1","AAK1, ABCA12, ABCA5, ABCB6, ABCC1, ABHD4, ABTB2, ACAD11, ACAP1, ACTA2, ACYP2, ADA, ADAMTS13, ADAP2, ADGRB1, ADRB2, AEN, AGBL5, AHCY, AHNAK, AHNAK2, AHSA2P, AJUBA, AK3, ALDH1A3, ALDH1L1, ALDH4A1, AMOTL1, AMOTL2, AMPD3, AMZ2, ANK1, ANKEF1, ANKRD13B, ANKRD24, ANKRD65, ANXA2, ANXA4, AP1S1, APAF1, APBB2, APBB3, APOBEC3C, APOD, APP, ARFGAP3, ARHGAP22, ARHGAP42, ARHGEF3, ARID3A, ARPC2, ARVCF, ASCC3, ASTN2, ATF3, ATG13, ATP6V1A, ATP6V1H, AXL, BACE1, BAIAP2, BAIAP2L1, BAX, BBS1, BBS2, BCAR1, BCAS4, BCL10, BCL2L1, BLOC1S2, BMP7, BMPR2, BOD1L1, BORCS7, BRMS1L, BTBD10, BTG1, BTG2, C12orf76, C1QTNF1, CALD1, CAPN2, CARD19, CASKIN1, CASP1, CASTOR3P, CAV2, CAVIN2, CBFA2T2, CCDC146, CCDC18-AS1, CCDC69, CCDC90B, CCNG1, CD36, CD44, CD46, CD55, CD82, CDC42BPG, CDC42EP3, CDC42SE1, CDH13, CDH3, CDIP1, CDK18, CDKN1A, CEL, CELF2, CELSR2, CEP120, CEP85L, CERS5, CFAP251, CFLAR, CHADL, CHD9, CHMP3, CHRNA3, CHST11, CHST14, CHST15, CIAO2B, CITED2, CITED4, CLK1, CLP1, CMBL, CMIP, CNOT6, COBL, COBLL1, COL7A1, COL9A2, COL9A3, COQ4, COQ8A, CORO2A, CPEB2, CPEB4, CPQ, CPSF4, CPT2, CRIM1, CROT, CSF1, CSRNP2, CSTA, CSTF3, CTNNBIP1, CTTNBP2NL, CUL9, CYFIP2, CYGB, CYP4F3, CYRIA, CYSRT1, CYTH1, CYTH4, DAPK1, DCAKD, DCP1B, DDB2, DDIT3, DDR1, DDX59, DECR1, DENND2C, DGAT1, DGKA, DGKI, DHRS3, DLG5, DMBT1, DMTN, DNAI3, DNAJB2, DNAJC18, DOCK8, DOCK8-AS1, DRAM1, DTX4, DUBR, DUSP11, DUSP14, DUSP4, DYNC1H1, E2F7, ECE1, EDA2R, EEF1A1, EFCAB10, EHD1, EIF2AK4, EIF3F, ELAPOR1, ELFN2, ELL, EML2, EPB41L4A-AS1, EPHA2, EPHA4, EPS8L2, ERAP1, ERAP2, ERCC1, ESYT2, ETNK1, ETV6, ETV7, EXD3, EXOC7, F2RL2, FA2H, FADS3, FAH, FAM120B, FAM135B, FAM13C, FAM162A, FAS, FAXDC2, FBN2, FBXL18, FBXO22, FBXW7, FCHO2, FDXR, FEZ1, FITM2, FLRT2, FMN1, FOSB, FOSL1, FOSL2, FOXN3, FRMD4A, FRMD6, FRMD8, FRMPD2, FRS2, FXYD2, FXYD3, FZD6, GAA, GABBR2, GADD45A, GAS6, GASK1B, GATC, GBA1, GBE1, GDF15, GDPD5, GIT1, GLIPR2, GM2A, GNAI1, GNPTAB, GNS, GOLGB1, GOLIM4, GPC1, GPX1, GRHL3, GRN, GSE1, GSK3B, GSS, HAGH, HES2, HEXA, HID1, HIPK3, HMOX2, HRAS, HSDL2, HSPA4L, HSPG2, HTRA1, HYAL3, ICAM1, ICAM4, IER3, IER5, IFT27, IGDCC4, IGF1R, IGFBP2, IGFBP4, IGFBP7, IKBIP, IL1B, IL1RAP, IL33, INO80C, INPP1, IRAG2, IRF2BPL, IRF6, ISCU, ISG15, ITFG1, ITGA2, ITGA3, ITGA6, ITGAM, ITGB4, ITM2B, ITPR2, IVL, JAG1, KAZN, KCNAB2, KCNJ12, KCNN3, KCNQ3, KCTD1, KDM4B, KDM6A, KEL, KIAA1217, KIAA1671, KLHL12, KRT15, KRT17, KRT19, LACTB, LAMA3, LAMA5, LAMP1, LAPTM5, LATS2, LCE1B, LCE1E, LCN15, LIF, LIMA1, LIMK2, LINC01503, LINC01588, LINC01778, LINC02875, LINC03033, LIPA, LITAF, LMNA, LNCAROD, LRP1, LRP10, LRP2BP, LRPAP1, LRRC37A3, LURAP1L, LUZP1, LYST, MAFK, MAMDC4, MANBA, MAP1LC3B, MAP3K12, MAP3K9, MARCHF2, MARCHF4, MARVELD2, MAST4, MCC, MCOLN1, MEGF8, MERTK, METTL27, METTL8, MFAP3L, MFGE8, MICAL2, MICALL1, MIMS2, MKNK2, MMP14, MMP2, MOB3A, MPRIP, MR1, MRI1, MRPL39, MRPL49, MSI2, MST1P2, MT-ATP6, MT-ATP8, MT-CO2, MT-CO3, MT-CYB, MT-ND1, MT-ND2, MT-ND3, MT-ND4, MT-ND4L, MT-ND5, MT-RNR1, MT-RNR2, MT-TP, MTA2, MTATP6P1, MTCO1P12, MTMR9LP, MTND2P28, MTND5P11, MTO1, MTURN, MVB12B, MYBPHL, MYO1E, MYO5A, NABP1, NADSYN1, NARF, NAT9, NCBP2, NCEH1, NCSTN, NDRG1, NDST1, NDUFA13, NDUFAF8, NDUFS5, NEAT1, NECTIN1, NECTIN4, NEFL, NEK10, NHLH2, NHS, NIBAN2, NINJ1, NKAIN4, NLRP1, NME1, NPEPL1, NPNT, NR3C1, NR4A2, NRG1, NRP2, NTN4, NTPCR, NUAK2, NUPR1, NXN, NYNRIN, OBSCN, OGA, OPTN, ORAI3, OSBPL3, OST4, P3H2, P4HTM, PABPC1P4, PACS2, PADI4, PAG1, PALLD, PANK1, PANK2, PARD6B, PARD6G, PARP14, PCNA, PCNX1, PDE2A, PERP, PEX1, PEX39, PGAP1, PGF, PGPEP1, PHLDA1, PHLDA3, PHOSPHO1, PHPT1, PI4K2A, PIDD1, PIM2, PITPNC1, PLB1, PLCD3, PLCXD2, PLD1, PLEC, PLEKHA8, PLEKHM3, PLK2, PLK3, PLLP, PLPP4, PLTP, PLXNA2, PLXNB2, PMAIP1, PNPO, POLR2H, POMGNT1, POU2F2, POU3F1, PPFIBP1, PPP1R14C, PPP1R3C, PRDM1, PRKAB1, PRKAB2, PRKCD, PRKCH, PRKX, PRSS23, PSAP, PSTPIP2, PTEN, PTP4A1, PTPN1, PTPN14, PTPRU, PTRH1, PVT1, PXDN, PYGL, RAB1A, RABGGTA, RALA, RALGDS, RAP2B, RASGRF1, RASSF4, RBM38, RCBTB1, RETSAT, REV3L, RFX7, RGL1, RGS20, RGS5, RHBDD2, RHOC, RHOD, RIC3, RIN1, RIN2, RIN3, RNASE7, RNF19B, RNF208, RPL23AP82, RPS19, RPS20, RPS27L, RPS4X, RPS6KA1, RRAD, RRM2B, RTL5, RTL8A, S100A10, S100A11, S100A14, S100A4, S100A6, SARS1, SBF1, SCAND1, SCN2A, SCRIB, SDC1, SDC4, SDF4, SECISBP2L, SELPLG, SEMA3B, SEMA3C, SEMA3F, SEPTIN9, SERPINB5, SERPINE1, SERTAD1, SERTAD2, SESN1, SFN, SGIP1, SH3BGRL3, SHC1, SHC4, SIGLEC14, SIPA1L3, SIRT6, SLC2A1, SLC30A1, SLC37A1, SLC4A11, SLC75A1, SLC9A1, SLC9A8, SLCO2B1, SLFN5, SMAD3, SMAD5, SMIM3, SMOC1, SNRPN, SNX19, SNX2, SOCS4, SORBS1, SORCS2, SPECC1, SPG7, SPNS2, SPRYD7, SRC, SRRM2-AS1, SRSF8, SSH1, STARD10, STAT1, STAT3, STAT6, STK10, STK11, STK17A, STN1, STOX2, STPG1, SUGCT, SULF2, SUPT7L, SUSD6, SVIL, SYNE1, SYTL1, TAB3, TAFA2, TANC1, TBC1D10A, TCAIM, TCEA3, TEPSIN, TET2, TEX9, TG, TGFA, TGFBR1, TGS1, THSD1, THSD4, TIGAR, TKFC, TKT, TLE4, TLR3, TM7SF3, TMBIM1, TMEM132A, TMEM134, TMEM263, TMEM30A, TMEM63B, TMEM64, TMEM68, TMEM87B, TMEM92, TMEM9B-AS1, TMUB2, TNFAIP8, TNFRSF10B, TNFRSF10C, TNFSF4, TNRC18, TP53I3, TP53TG1, TPCN1, TRAF3IP2, TRAF4, TRIM2, TRIM26, TRIM4, TRIM5, TRIM55, TRIML2, TRIP6, TRUB1, TSC1, TSC22D1, TSGA10, TSKU, TSNARE1, TSPAN1, TSPAN11, TSPAN14, TSPAN9, TTYH3, TUBG2, TYMSOS, UBC, UBTD1, UNC13D, UNC5B-AS1, UQCC1, URB1, VAMP2, VCF1, VDR, VEGFA, VMP1, VPS13D, VSIR, VWCE, WBP1, WDR1, WDR59, WSB1, WWP1, WWP1-AS1, XPR1, YBX3, YIPF3, YPEL4, ZBBX, ZBTB20, ZC3HAV1, ZDBF2, ZFP90, ZNF160, ZNF219, ZNF33B, ZNF385A, ZNF423, ZNF561-AS1, ZNF750, ZSCAN20, ZSWIM6"
