id	filename	md5	size	state
0e480f18-0e72-444e-b7e1-956a439471ad	a21c0490-049b-4451-a714-89007edb62f5.rna_seq.augmented_star_gene_counts.tsv	d1c3182edd30ba92ad70fe402f711deb	4221130	validated
0faf322c-e776-45ea-9b14-ce8129173697	09418b0d-8f70-497c-b599-4eab4c711eea.rna_seq.augmented_star_gene_counts.tsv	592b78ae6c80c68d4a668d52ddd226d7	4217818	validated
1098101e-1770-4055-ae41-d6c15e1c7b90	19853c82-c205-4af9-badd-82946eec14ad.rna_seq.augmented_star_gene_counts.tsv	53c7ca5b2ef9c8078a6174b9d92e48de	4239323	validated
10cdb0af-b041-41fa-820e-8464a05cb20d	7e4e1851-367d-4517-bac5-d24d23397b2d.rna_seq.augmented_star_gene_counts.tsv	ad3544a556d258c1a51c30ab1fe26399	4224039	validated
1120d776-47df-4f72-862e-427d3c44dd43	ec99ae0d-704e-481d-bc90-7b553075a845.rna_seq.augmented_star_gene_counts.tsv	62306b327ba0a501e400fd14bf90b357	4241608	validated
119e7a6c-7fd1-4a2d-bfdc-35cb13d39414	6460f151-7102-476d-b03b-fb4ea776b1ea.rna_seq.augmented_star_gene_counts.tsv	a60197ff9046416f7a5a6834377e84d8	4228464	validated
132bc0ae-2498-4a65-bcb9-1970b70b0df5	7dd3ae00-47e1-4214-a3cc-9f3e00321f11.rna_seq.augmented_star_gene_counts.tsv	ed90d9083dfa6741ca069d0803b40d9d	4238581	validated
133bfadb-ed2e-4b10-a5bf-46d31ade6dd4	d6662ab3-af1a-4e7e-a907-111e4241713b.rna_seq.augmented_star_gene_counts.tsv	4658c9ac1bc63d30ce4b7e5a7921f3c7	4256573	validated
13624e34-f4d6-43d0-8fea-36dc5b731f2a	7684bab4-1e2e-4fd8-aa64-44ae6bdec35e.rna_seq.augmented_star_gene_counts.tsv	5a9391ce181d67b972b09c7e09c90aeb	4227893	validated
1410d7e5-c90e-495a-bf7d-122f99e488b2	f9a2eb61-4fc9-4262-b652-47c357fe3953.wxs.aliquot_ensemble_masked.maf.gz	c01a5647c0f41c5636dacf936ce5ee5d	77524	validated
14872477-5bb7-4237-98dd-8605d4110a0b	0decaeeb-8553-4d53-9cc9-e06600558f3e.wxs.aliquot_ensemble_masked.maf.gz	865b47db5c51a1f9ebde1ac23d5b3be0	104856	validated
14a94683-c72a-4864-8a31-5a00f14c8a64	3c93f22f-d08a-455c-b564-0223bf38a59c.wxs.aliquot_ensemble_masked.maf.gz	7acdeaaad58096cb2f83081eb9791f04	36886	validated
1534f68a-a464-45a8-b8f1-873aea049be4	b4e82179-bc2a-4adb-bdbd-90eab31de7a3.wxs.aliquot_ensemble_masked.maf.gz	f0fff40c537f31dd2702999f9041fa77	161597	validated
1557570e-9a1a-411b-8ed7-5dca07f38e74	12a5191e-0b13-4874-b07e-274de86b6d1d.wxs.aliquot_ensemble_masked.maf.gz	cde0cb600780a715bfd6e4187721f240	125533	validated
169b5555-f64c-4bbd-9c07-af0c42ddb6aa	da145aec-4391-4fce-b5d0-bf91065b765e.rna_seq.augmented_star_gene_counts.tsv	df198d1635dcb38030f79a8494a55063	4230800	validated
17178b17-107a-4332-9741-8462400e210d	6243b4c7-d97c-4935-a488-e772edf18596.wxs.aliquot_ensemble_masked.maf.gz	90030ead7adbbabf36467122a129cc3b	134616	validated
178421c1-a911-4404-81ce-83f399e6e4f8	54cf6411-680d-4de6-b98e-46b9021ace6f.wxs.aliquot_ensemble_masked.maf.gz	1222f41835845a6e1c9a45800c876cce	393747	validated
17add25f-e442-4c52-b75a-a35b890ed565	a3b44031-71ef-476f-a8bd-3694226ce026.rna_seq.augmented_star_gene_counts.tsv	54456b71bd56a2e990d88b4c5f569725	4198960	validated
17d28300-aacf-4723-b21a-87c1fea5d6d1	d7bbb44a-3fe0-4455-99d0-90be213f2a31.rna_seq.augmented_star_gene_counts.tsv	c1b3d08d53554fdf8c0e29232dd369fb	4237276	validated
18fe6d09-5377-4c7e-a360-ca65b575444c	60bc0507-0349-4154-9db4-8d93b3e8bdf5.rna_seq.augmented_star_gene_counts.tsv	245f3575a0b110bf3ee644aa4ed5e84a	4234630	validated
196db57c-7a32-49e4-a33d-8dc7bcf2512a	6963c3e3-ca05-492a-9a52-1f4025c8a9cd.wxs.aliquot_ensemble_masked.maf.gz	c2e7a7a0ef2b126133a72911c106c737	85567	validated
19f871ec-6d73-4193-90e8-1b1d504bffaa	f8a93d8c-0e31-4014-98a9-1da0f1053049.wxs.aliquot_ensemble_masked.maf.gz	73aa79598f13c15e77247a35dc9e61ff	49213	validated
1a291df0-2dc5-4cd7-91c2-d1ba4cc5ff77	0cb0c7e4-65e4-498e-9643-6d97c5378f90.wxs.aliquot_ensemble_masked.maf.gz	0419683cb2fc934f17cc369387276c27	72639	validated
1a80f876-7306-4068-998a-3f32849173ca	64499b79-1354-4277-9142-40f388fa6e92.rna_seq.augmented_star_gene_counts.tsv	887d2aadd51bd7b60c61b8ff01814f66	4247630	validated
1aea8b04-07ea-4e78-ac04-9cafa598f942	8af4c3ed-744e-445c-be58-1cbf168df99d.wxs.aliquot_ensemble_masked.maf.gz	8c73673be83e5b3679c33515f41adc9b	49322	validated
1b17c34a-0493-4512-ba56-79d2a5ca51c1	46019eeb-910f-4a58-b261-575e2a79ae28.wxs.aliquot_ensemble_masked.maf.gz	289eb00b5f1695e83e92236b9632b4f8	119511	validated
1b5cfaa6-89a4-4398-9625-d4dff85e9dcb	4e3c093b-5301-4f0d-bb36-df9045cf3b81.wxs.aliquot_ensemble_masked.maf.gz	882f0edbb27c9756577cd41f7f7438c2	44046	validated
1bcb7da3-a08e-4f9d-a960-fe7bdfe4222c	7edd63ce-c5bb-4209-b8c8-98af0fae03ed.rna_seq.augmented_star_gene_counts.tsv	be54ea976ef2973cbe4920dea64398de	4230598	validated
1c340b0e-648e-46fc-9c02-2416b9048990	fb2e04d0-664f-48dd-8a39-158a4ec413f9.wxs.aliquot_ensemble_masked.maf.gz	1302fd5da6fc183fb8d609fb244c1d83	105658	validated
1c7a5525-91f0-430f-b106-58ce1ed4e0ab	23fc7fa5-bfe3-4aa3-b160-a17da62b761a.wxs.aliquot_ensemble_masked.maf.gz	b6030103654396ebc078015b94e338c3	57439	validated
1ce39b8e-6053-4e64-aae1-f857e1b029d1	ed41fe8b-fe2e-4bf3-91e3-2cf50ddcbc78.rna_seq.augmented_star_gene_counts.tsv	a37c500ce5f7f572d5ba8f9129ec71e6	4240154	validated
1f2028e7-ec61-4fe1-b8bc-26e909957068	15351b70-ca5c-47a2-b864-e4aa50a7f5e3.rna_seq.augmented_star_gene_counts.tsv	71a12a2444eb36522cb16ae1e96a030e	4235586	validated
1f48e22d-25c6-4df2-82fb-3aa8748f185b	c7439e2f-4fa6-444a-9f07-f00dab5bb121.wxs.aliquot_ensemble_masked.maf.gz	3d58954ecd1e42627f4829db7777a446	19981	validated
1f767da5-0dd8-4072-82fc-7113fd92ff95	56691085-bba8-4bfd-bcde-b287d80e4f9b.wxs.aliquot_ensemble_masked.maf.gz	b4865d4b92ecc58c4c8494eb6623fc94	84909	validated
208d9341-7ba6-4167-8c2a-90ae6513e36f	9d56219d-4349-4331-9b32-f80230dc85c6.rna_seq.augmented_star_gene_counts.tsv	de61c83cad699745c40156a325c0510c	4236253	validated
20bce22d-ac03-4799-83d4-02d68f3b11a8	4a7243d8-65d3-4bc1-be10-db26c4eedcfe.rna_seq.augmented_star_gene_counts.tsv	14f43ef9f3bcb69e57126f543d83102d	4242334	validated
21030d58-debe-42aa-b940-e26994487097	7ceb6e5b-03b0-48f4-9b8f-a46d0694c0b7.wxs.aliquot_ensemble_masked.maf.gz	5aa60a87c32c492d9d57bb0c527a0501	462671	validated
2284dc0d-26f5-47ad-8795-fc0e6a52fc39	d7d2ee76-e53a-41d5-ad1b-318316605503.wxs.aliquot_ensemble_masked.maf.gz	0b8f68f1703e1cefc362fa7afac990ba	136198	validated
228b425f-ddc8-46e4-b246-41f4389b7a97	cfbdbfeb-7550-46dc-bd3b-bf85c4a14443.rna_seq.augmented_star_gene_counts.tsv	02cfad62cf2c22bee50b4786f6d51d7d	4237552	validated
